40
1  23  1533151603.547590
600.120214 1647.490776 -0.501631
1  637.349043 1635.877160 -0.235000  0.754292 0.770044 1.778000  2.480633
2  612.570756 1632.045742 0.491000  0.640555 0.868811 1.904000  2.396407
3  619.330739 1648.762106 0.413000  0.456734 0.663705 1.752000  2.715787
4  635.326386 1673.871995 -0.163000  0.646299 1.049096 2.000000  1.065469
5  622.304037 1623.927983 -0.016000  0.746307 1.143875 1.975000  2.526587
6  635.896921 1620.112369 -0.326000  2.183447 4.575931 1.481000  -0.863278
7  597.891275 1642.455972 1.029000  0.827773 0.415061 1.929000  -0.350183
8  622.341175 1645.931807 0.321000  0.659485 0.418866 1.761000  2.621052
9  619.455134 1624.525357 0.071000  0.806945 0.745111 1.890000  -0.653497
10  583.523221 1656.317082 1.267000  1.836023 4.577203 1.515000  -0.523267
11  627.074034 1618.256270 -0.387000  0.829150 0.737199 1.622000  1.973808
12  641.419935 1643.587269 -0.285000  0.568384 0.586567 1.807000  1.376063
13  601.988722 1626.353608 0.234000  0.476357 0.530452 1.851000  1.081172
14  631.614646 1636.940829 0.074000  0.489506 0.789024 1.877000  -2.682313
15  660.662914 1604.291852 -0.423000  1.730245 4.326290 1.560000  2.657964
16  650.212083 1625.308992 -0.300000  0.290658 0.869621 1.711000  -0.426364
17  582.764280 1668.729784 1.473000  0.853083 1.182330 2.211000  2.530896
18  597.677726 1641.190039 0.993000  0.684088 0.621555 1.891000  -0.475985
19  636.657194 1680.148681 -0.198000  0.790213 1.506332 2.083000  0.967922
20  582.240953 1660.965645 1.380000  2.105386 4.884990 1.639000  2.631117
21  640.090586 1606.354406 -0.122000  0.652004 0.617042 1.835000  -0.567814
22  631.800563 1644.651236 -0.459000  0.551519 0.768507 1.520000  0.957470
23  638.007121 1637.082076 -0.011000  0.525068 0.839154 1.950000  2.469167

2  30  1533151604.048025
603.825920 1645.386991 -0.519701
1  636.479115 1636.445032 -0.177000  0.782579 0.420157 1.778000  2.365769
