41
1  40  1538984233.547259
715.686012 1810.047300 -1.295031
1  695.394664 1800.673741 0.665000  1.903542 5.095114 1.588000  0.777788
2  683.483512 1784.703808 0.034000  1.496992 4.983559 1.689000  0.731965
3  702.581648 1809.376615 0.826000  1.983607 5.180950 1.645000  -2.350877
4  707.165126 1782.828856 0.876000  0.430789 0.437079 1.680000  2.214443
5  695.888283 1817.168395 1.283000  1.955366 5.095839 1.979000  -2.418975
6  694.315406 1790.080064 0.262000  1.632716 4.650218 1.489000  -2.446655
7  710.347851 1782.830337 0.848000  0.653945 0.662368 1.697000  2.129153
8  668.094535 1818.221480 1.613000  1.654073 4.785518 1.604000  -2.369905
9  738.318667 1806.203718 0.944000  0.581588 1.974394 1.210000  -0.328904
10  712.336977 1784.831204 0.867000  0.578632 0.759932 1.281000  2.134636
11  733.457315 1815.166679 0.783000  4.763582 1.443326 1.401000  0.715868
12  687.075102 1809.592705 1.399000  1.808637 4.836924 2.000000  0.780947
13  700.897579 1811.783651 1.000000  1.965225 5.192657 1.831000  -2.380502
14  699.528406 1813.720639 0.982000  1.806535 4.737643 1.548000  -2.359115
15  688.618728 1779.735641 -0.393000  1.570412 4.370057 1.485000  -2.340535
16  706.354484 1806.733190 1.449000  2.014084 5.755187 2.981000  -2.362993
17  713.782765 1783.996392 0.956000  0.523863 0.615604 1.785000  2.165312
18  725.591410 1791.811352 0.805000  0.842899 1.037920 1.632000  -2.704189
19  694.027834 1780.773562 0.301000  0.614939 0.924082 1.807000  -0.412412
20  711.447536 1785.091171 1.045000  0.582045 0.859332 1.837000  -2.527073
21  712.866564 1784.928071 0.717000  0.693044 0.654462 1.281000  2.218474
22  737.884237 1805.173058 0.907000  0.463856 2.007764 1.137000  -0.738337
23  712.378480 1783.609626 1.106000  0.477815 0.683749 1.785000  2.185660
24  711.385932 1784.052938 0.972000  0.647974 0.597536 1.826000  2.110620
25  719.951348 1818.301440 1.145000  0.388504 1.029143 1.695000  -0.939022
26  674.976935 1821.907629 1.843000  1.928721 4.610890 1.537000  -2.407909
27  706.992138 1781.165062 1.093000  0.506577 0.505788 1.737000  0.810615
28  711.081613 1784.369252 0.925000  0.677779 0.576324 1.697000  2.177411
29  709.253433 1782.922507 0.937000  0.672060 0.502710 1.697000  2.202776
30  717.657296 1792.052221 0.798000  0.531808 0.949338 1.780000  -2.447125
31  710.201493 1783.412507 1.049000  0.665156 0.515514 1.697000  0.606150
32  697.366898 1815.034535 1.019000  1.798702 4.784323 1.513000  -2.341210
33  686.247793 1780.644251 -0.203000  1.270122 3.873650 1.568000  0.753405
34  731.961503 1797.237763 1.022000  0.908783 1.060706 1.889000  2.789436
35  717.615047 1791.092870 0.785000  0.713968 0.947607 1.829000  -2.866091
36  708.192115 1831.848831 1.401000  0.536320 0.401949 1.725000  -0.921736
37  723.217518 1814.021029 1.190000  0.484954 0.588213 1.846000  -0.942093
38  697.168513 1799.264823 0.607000  1.571961 4.149107 1.643000  0.733076
39  702.952620 1825.464480 1.595000  3.074585 12.039844 3.419000  -0.709429
40  690.694014 1793.535556 0.427000  1.493496 4.337627 1.597000  -2.327633

2  44  1538984234.047134
716.046208 1808.048909 -1.476004
1  695.325216 1800.898307 0.615000  1.892173 4.868146 1.588000  0.744264
2  683.414271 1784.527260 0.013000  1.577991 4.960917 1.689000  0.757013
3  702.641570 1810.313119 0.826000  2.080226 4.845390 1.645000  -2.350857
4  707.196176 1782.459553 0.876000  0.574957 0.545498 1.680000  2.262579
5  695.967374 1816.894613 1.290000  1.955883 5.089987 1.979000  -2.319204
6  694.273754 1790.094317 0.236000  1.828269 4.665797 1.489000  -2.474397
7  710.861927 1782.931708 0.868000  0.679193 0.663939 1.697000  2.124950
8  667.456619 1818.183037 1.600000  1.549427 4.917390 1.604000  -2.356107
9  738.154017 1805.841947 0.919000  0.501986 1.939571 1.210000  -0.372252
10  712.296122 1784.633832 0.867000  0.722101 0.469312 1.281000  2.143705
11  734.022187 1815.070366 0.795000  4.819659 1.484551 1.401000  0.738649
12  701.193112 1774.099922 0.319000  0.536518 2.473777 1.526000  0.742510
13  686.782971 1809.109586 1.394000  1.840337 5.286223 2.000000  0.764116
14  700.647043 1812.258865 1.016000  2.218363 5.042008 1.831000  -2.354118
15  698.850469 1813.668987 0.999000  2.093205 4.897166 1.548000  -2.392469
16  688.308562 1779.822539 -0.335000  1.832745 4.478540 1.485000  -2.343959
17  706.343240 1806.607650 1.469000  2.346762 5.717945 2.981000  -2.409248
18  713.532591 1784.414848 1.010000  0.624914 0.611385 1.785000  2.176218
19  725.167430 1791.466471 0.855000  0.925352 1.007283 1.632000  -2.663129
20  694.937070 1780.891678 0.340000  0.586221 0.958432 1.807000  -0.410004
21  710.996719 1784.794332 1.070000  0.604843 0.837362 1.837000  -2.635870
22  712.875190 1785.180230 0.767000  0.767618 0.478061 1.281000  2.233443
23  737.946346 1804.604436 0.857000  0.524071 1.776825 1.137000  -0.771447
24  712.431003 1783.434383 1.106000  0.677353 0.592776 1.785000  2.170514
