9
1 511 483 91 54 1
2 557 477 80 52 1
3 631 463 60 54 1
4 427 485 133 66 1
5 1206 466 393 122 1
6 1139 473 303 100 1
7 970 466 195 73 1
8 214 415 304 171 1
9 -17 452 182 181 1

8
1 468 483 108 61 1
2 528 476 92 58 1
3 615 462 67 58 1
4 355 486 166 77 1
5 1316 466 85 160 1
6 1215 471 399 129 1
7 1058 463 224 83 1
8 36 397 423 220 1

8
1 412 484 129 70 1
2 491 476 106 65 1
3 595 460 74 64 1
4 254 487 213 93 1
5 1330 474 98 171 1
6 1165 459 262 97 1
7 946 472 104 39 1
8 22 365 351 302 1

9
1 345 484 158 82 1
2 447 475 125 74 1
3 574 459 83 69 1
4 117 488 284 116 1
5 760 475 34 21 1
6 519 471 102 66 1
7 1304 454 319 114 1
8 956 471 112 42 1
9 26 394 224 227 1

8
1 235 485 212 100 1
2 382 474 154 87 1
3 547 456 95 77 1
4 51 490 240 157 1
5 761 474 35 23 1
6 477 470 122 75 1
7 1530 449 110 140 1
8 970 470 122 46 1

7
1 106 485 281 123 1
2 313 473 187 100 1
3 522 454 107 84 1
4 -18 492 170 139 1
5 764 474 35 23 1
6 437 469 141 84 1
7 984 469 131 50 1

9
1 105 486 197 155 1
2 217 472 235 119 1
3 491 451 122 94 1
4 589 475 73 50 1
5 765 474 36 24 1
6 615 474 67 46 1
7 384 467 167 96 1
8 884 454 37 45 1
9 998 468 142 54 1

8
1 24 470 339 155 1
2 440 446 147 109 1
3 566 475 84 54 1
4 766 474 38 25 1
5 598 473 75 50 1
6 287 464 215 117 1
7 891 453 39 47 1
8 1018 467 159 60 1

9
1 67 470 160 149 1
2 369 440 184 129 1
3 542 474 97 61 1
4 769 473 39 26 1
5 580 473 84 55 1
6 142 460 294 148 1
7 898 452 41 49 1
8 1044 465 180 68 1
9 682 479 83 57 1

9
1 720 481 46 30 1
2 278 432 235 154 1
3 510 473 111 68 1
4 768 473 42 27 1
5 558 472 94 60 1
6 136 453 212 193 1
7 903 450 43 52 1
8 1070 464 204 75 1
9 624 479 117 77 1

9
1 717 481 50 32 1
2 122 418 331 199 1
3 468 472 132 78 1
4 772 473 43 28 1
5 531 471 109 68 1
6 -12 455 200 183 1
7 912 449 45 54 1
8 1112 461 241 88 1
9 481 479 208 127 1

8
1 710 481 54 35 1
2 76 391 277 281 1
3 405 471 163 92 1
4 771 472 46 30 1
5 490 469 129 78 1
6 920 447 47 57 1
7 1164 457 294 106 1
8 219 477 299 367 1

8
1 691 481 59 38 1
2 302 469 209 111 1
3 759 472 48 31 1
4 423 468 157 90 1
5 916 445 51 61 1
6 1223 451 370 132 1
7 531 482 103 60 1
8 42 481 341 140 1

8
1 665 482 65 41 1
2 135 466 291 142 1
3 743 472 51 32 1
4 325 465 201 110 1
5 911 443 55 64 1
6 1311 447 82 169 1
7 469 482 125 70 1
8 62 481 167 137 1

8
1 637 482 72 45 1
2 68 462 234 192 1
3 726 471 54 35 1
4 180 462 273 136 1
5 903 441 59 68 1
6 1468 433 157 246 1
7 388 483 157 82 1
8 -45 482 45 192 1

5
1 603 482 82 50 1
2 709 471 57 36 1
3 -42 456 397 180 1
4 895 438 64 74 1
5 281 483 202 99 1

5
1 566 483 95 55 1
2 695 471 61 38 1
3 34 459 177 159 1
4 892 435 69 79 1
5 127 484 277 125 1

5
1 530 483 111 63 1
2 686 470 65 41 1
3 -32 451 32 217 1
4 897 431 75 86 1
5 63 485 231 168 1

5
1 480 483 134 74 1
2 674 469 71 44 1
3 1407 458 205 89 1
4 1342 458 256 83 1
5 899 427 83 93 1

6
1 408 484 170 89 1
2 664 468 77 48 1
3 1521 454 74 108 1
4 1432 457 64 96 1
5 907 421 93 103 1
6 451 464 195 58 1

4
1 312 485 230 113 1
2 666 467 85 52 1
3 931 413 107 117 1
4 433 462 213 63 1

5
1 187 485 312 144 1
2 668 466 92 56 1
3 954 406 121 129 1
4 1303 464 203 69 1
5 416 461 231 68 1

5
1 -4 486 443 189 1
2 668 465 100 60 1
3 976 397 137 144 1
4 1365 461 231 78 1
5 396 459 249 73 1

5
1 -31 488 376 272 1
2 665 463 109 65 1
3 997 387 158 161 1
4 1436 461 195 85 1
5 370 457 270 79 1

4
1 657 462 118 70 1
2 1017 374 187 183 1
3 1521 459 71 97 1
4 333 455 295 86 1

4
1 625 460 131 77 1
2 1024 357 227 213 1
3 1600 458 25 102 1
4 261 452 332 97 1

3
1 581 458 151 87 1
2 1034 328 294 264 1
3 157 448 386 111 1

3
1 519 455 179 100 1
2 1048 279 415 350 1
3 5 442 467 133 1

3
1 445 450 221 120 1
2 1086 183 247 523 1
3 320 434 63 157 1

3
1 350 443 286 149 1
2 1166 294 272 324 1
3 158 419 104 207 1

1
1 192 431 399 196 1

2
1 246 409 279 282 1
2 773 477 28 24 1

2
1 147 425 268 217 1
2 766 477 30 27 1

1
1 754 477 39 31 1

1
1 745 476 45 37 1

1
1 730 475 55 44 1

1
1 709 474 69 54 1

1
1 670 472 94 72 1

1
1 605 468 142 105 1

1
1 441 460 260 177 1

1
1 252 424 308 484 1

