1 0 1532402927.647951

2 6 1532402928.147847
17  392.912185 1148.490993 0.763907 -0.308971 -0.780350 0.018568 -0.036410 -0.091958 0.002188 4.005316 1.684342 1.631000 -1.960007 0.011325
19  410.188620 1164.360942 1.623000 0.246260 0.201178 0.000000 0.029020 0.023707 0.000000 10.157573 2.853299 3.595000 -1.938116 -0.013829
41  360.751347 1128.744610 0.585000 0.286462 -0.801635 0.000000 0.033757 -0.094466 0.000000 5.111708 2.289894 1.736000 -0.332709 0.003936
52  388.454625 1122.905103 0.723910 -0.508450 -0.793293 0.013707 -0.059917 -0.093483 0.001615 1.098344 1.023577 1.757000 2.724866 -0.015947
53  391.482856 1138.159845 0.645558 1.783915 -0.784542 -0.271094 0.210220 -0.092452 -0.031946 4.367522 1.525418 1.899100 -1.997574 -0.020813
66  398.928813 1141.114450 0.738000 -0.516821 -2.034176 0.000000 -0.060903 -0.239711 0.000000 4.576858 1.903745 1.957000 -1.894554 -0.025644

3 63 1532402928.698048
3  354.298777 1132.924087 0.639428 0.887398 -0.005439 0.028684 0.327284 -0.043035 0.005350 4.448521 1.293577 1.573000 -0.496001 -0.012579
4  376.739399 1159.840583 1.018984 0.496469 1.027245 0.063294 0.105336 0.193783 0.012108 0.934430 0.790935 1.637000 1.100756 -0.017919
5  410.177409 1196.655787 0.752409 0.294728 0.213949 0.075350 0.114692 0.087975 0.014415 0.328514 0.386174 0.794000 -2.059732 -0.015961
6  372.251927 1129.629582 0.812356 -0.315221 -0.152677 0.107566 -0.055230 -0.106227 0.020063 1.871862 0.583538 1.709000 -0.195302 -0.061539
7  378.091190 1149.768165 0.833000 -0.443204 -1.163687 0.000000 -0.087394 -0.226983 0.000000 0.516530 0.669445 1.839000 -1.986863 0.021605
9  394.569483 1122.024621 0.581413 -0.817523 -0.496324 0.052132 -0.056045 -0.048731 0.009650 0.574540 0.579473 1.609000 -3.101391 0.044831
10  394.998529 1158.963259 0.551669 0.299759 0.196247 0.050136 0.120712 0.081179 0.009493 0.627584 1.912018 1.149000 -0.404819 -0.002196
11  408.386381 1190.819048 0.811017 -0.238606 0.143129 0.061381 -0.067337 0.026905 0.011840 0.526774 1.884847 1.055000 -0.412898 -0.006002
12  416.254029 1193.919677 1.112648 -0.845160 0.506673 0.102885 -0.126884 0.110332 0.022134 0.923218 1.119131 1.670000 2.800126 0.036150
13  423.291362 1166.102933 1.109000 -0.643785 -1.745830 0.000000 -0.142115 -0.397037 0.000000 0.931442 0.990070 1.835000 -1.860057 0.024016
14  356.928564 1144.157748 0.774044 1.112712 -0.071865 -0.034922 0.111229 0.026410 -0.006440 0.848427 0.697833 1.835000 -0.441931 0.016808
16  394.142393 1156.886183 0.526597 0.103401 -0.183540 0.028227 -0.072729 -0.098892 0.005498 0.719759 1.975756 1.131000 -0.412938 -0.022385
17  392.589531 1148.134348 0.789205 -0.505200 -0.708541 0.037675 -0.085807 -0.057641 0.007207 3.944743 1.721802 1.631000 -2.007295 -0.022109
18  372.414282 1128.772222 0.651357 0.419021 -0.026294 0.007171 -0.025569 0.273356 0.001338 0.733552 0.708562 1.725000 -0.241641 -0.018996
19  410.009307 1164.080580 1.623000 -0.137781 -0.278319 0.000000 -0.083124 -0.114378 0.000000 10.150959 2.791844 3.595000 -1.921476 0.001320
20  392.653076 1103.720675 1.097628 0.719614 -0.240425 0.048763 0.079415 -0.108772 0.009095 5.193071 2.465496 2.170000 2.547865 -0.080243
21  392.877145 1118.296059 0.938879 2.022459 -0.833325 -0.072000 0.385600 -0.062290 -0.017171 1.053348 1.021409 1.808300 -1.924558 0.038134
22  387.673282 1143.531392 0.572520 0.349633 0.282179 0.050832 -0.060098 0.141346 0.009822 0.821401 2.070415 0.962000 -0.362049 0.013216
23  392.515250 1153.109981 0.518205 0.205025 -0.103204 0.037675 0.074167 -0.003873 0.007207 0.694249 2.126639 1.100000 -0.425702 0.001024
24  396.400748 1164.892949 0.476205 -0.041796 -0.005531 0.037675 -0.060057 0.031339 0.007207 0.713796 1.908407 1.245000 -0.382147 -0.023198
25  401.502758 1173.291050 0.570954 -0.125015 0.010237 0.110141 -0.061552 0.013270 0.030879 0.445887 0.479716 0.720000 -1.191245 -0.001679
26  399.102140 1167.568132 0.586453 -0.049790 -0.372862 0.031241 -0.061762 -0.097588 0.006075 0.733781 2.017274 1.092000 -0.388116 -0.005516
29  383.507230 1208.225715 1.978337 0.427630 -1.053552 0.076857 0.042353 -0.208009 0.014703 0.850717 0.713732 1.749000 -1.065792 0.014075
30  386.991917 1141.808619 0.570033 0.134227 0.216023 0.021504 -0.013334 0.078568 0.004016 0.680239 2.040425 0.921000 -0.425731 -0.034084
31  410.460871 1166.152125 2.295000 -0.059092 -0.249516 0.000000 -0.020070 -0.115931 0.000000 0.785610 0.699742 1.616000 -1.542591 0.021625
32  378.898780 1151.943391 0.830000 -0.934469 -1.167461 0.000000 -0.213549 -0.217634 0.000000 0.826489 0.711642 1.821000 -2.040624 -0.035579
33  396.860120 1167.096332 0.506492 -0.477639 0.058156 0.031647 -0.119826 -0.035654 0.006054 0.658822 2.110143 1.088000 -0.399331 0.019053
34  376.299398 1146.331137 0.787455 -0.738359 -0.892133 -0.034792 -0.149197 -0.176236 -0.016464 0.504424 0.419604 1.695000 -2.098498 0.011716
35  416.708340 1194.697058 1.136818 -1.059681 0.333438 0.150700 -0.256975 0.003680 0.028829 0.921310 0.886744 1.697000 2.738496 -0.001503
36  390.053431 1149.575242 0.474669 -0.209695 -0.110688 0.050136 0.000074 -0.090357 0.009493 0.696729 1.936945 1.081000 -0.319847 -0.008478
38  391.903090 1151.037019 0.550205 0.038587 -0.371657 0.037675 0.044930 -0.141473 0.007207 0.821491 1.892207 1.144000 -0.352519 0.001939
39  386.138712 1139.198551 0.579205 0.653625 -0.557486 0.037675 0.277118 -0.082271 0.007207 0.622327 1.730102 0.885000 -0.405110 0.020391
40  404.271337 1193.256373 0.973718 2.484006 0.047562 0.208763 0.477101 0.084910 0.069264 1.003565 0.761236 1.604000 -0.051859 0.031040
41  361.275676 1128.725494 0.653853 0.706980 -0.348460 0.077496 0.140311 0.039448 0.020544 5.204334 2.199085 1.736000 -0.392617 -0.030195
42  400.249248 1171.801742 0.658520 -0.247471 0.140909 0.050832 -0.067386 -0.023918 0.009822 0.591685 2.053090 1.078000 -0.353542 -0.004638
43  395.718060 1160.490349 0.558205 0.242333 -0.036172 0.037675 0.111068 -0.032606 0.007207 0.676568 2.044289 1.110000 -0.445167 -0.002323
44  397.881714 1109.819492 1.788000 -1.155051 0.165701 0.000000 -0.280028 -0.042432 0.000000 4.003660 3.324562 2.916000 2.791335 0.058336
45  398.181080 1166.103045 0.592779 0.303998 0.176379 0.025619 0.117484 0.043824 0.004901 0.864435 1.961989 1.104000 -0.404467 0.025841
46  350.114289 1127.716652 0.848240 -0.899211 1.345560 0.127846 -0.130174 0.384378 0.012253 5.092959 1.589473 1.581000 -0.454441 -0.045023
47  389.830822 1118.982626 0.896050 -0.891359 -2.591620 0.134896 -0.204292 -0.690744 0.043649 0.868135 0.543059 1.941200 -2.064923 -0.051257
48  376.240045 1147.248924 0.798818 0.032626 -0.348965 0.150700 0.094178 -0.078974 0.028829 0.884313 0.772899 1.766000 -2.002025 0.041753
49  390.812871 1117.903947 0.956080 0.879247 1.019045 0.064628 0.121956 0.176847 0.027388 0.765593 0.556846 1.805530 -2.074611 0.004991
50  407.979994 1190.984440 0.778269 -1.510914 -1.352005 0.146715 -0.487890 -0.476110 0.037777 0.459552 0.836852 0.800400 -0.424624 0.038170
51  377.103007 1150.490914 0.839931 -1.545363 -0.857946 0.070490 -0.414107 -0.188057 0.019762 0.707532 0.654546 1.714400 -1.934459 0.076727
52  389.050585 1123.526404 0.744428 0.463400 0.375749 0.028684 0.206457 0.230062 0.005350 0.987677 0.917901 1.757000 2.663748 -0.044728
53  392.524156 1137.701895 0.487316 1.899578 -0.835409 -0.288670 0.210220 -0.092452 -0.031946 4.367522 1.525418 1.899100 -2.009025 -0.020813
54  418.353665 1191.414561 1.173630 -0.652313 0.143146 0.049731 -0.066054 0.156072 0.009514 1.029963 0.935389 1.937000 2.836005 0.009628
55  369.161939 1128.709201 0.737902 -0.411899 -0.116365 0.039293 -0.245905 0.077242 0.017967 0.837909 0.681109 1.730000 -1.905323 0.025573
56  388.420562 1221.699951 2.057132 -0.589233 -0.268212 0.123982 -0.097722 -0.041460 0.034759 1.030762 0.771976 1.827000 -3.054325 0.104099
57  389.867326 1119.904704 0.800692 -0.997269 -0.208789 -0.106066 -0.257489 0.002391 -0.030935 0.827959 1.028178 1.974800 -2.032055 0.022882
58  385.276470 1201.934068 1.753886 -0.413742 0.337054 0.130421 -0.065796 0.012109 0.029854 0.847920 0.835197 1.809000 2.269648 -0.001018
59  407.803968 1163.388740 0.549179 0.153523 0.364276 -0.237619 0.021614 0.179920 -0.068899 0.692352 0.633548 1.605900 -1.463947 -0.873099
60  407.548912 1163.508058 0.734274 -0.129205 -0.017412 0.276455 -0.013479 0.015172 0.077505 0.790119 0.612548 1.411100 -0.583596 0.793982
61  408.884049 1191.478957 0.700063 0.592017 0.649984 -0.048760 0.097658 0.178485 -0.019038 0.421276 1.436616 0.943600 -0.457397 -0.039323
62  390.791724 1151.240848 0.460205 0.118452 -0.102933 0.037675 0.020814 0.009289 0.007207 0.883219 2.190830 1.073000 -0.334877 0.028759
63  416.162650 1192.365554 1.057409 -0.793175 0.222184 0.075350 -0.149467 0.020693 0.014415 1.000355 0.975473 1.568000 2.984680 0.060655
64  399.405585 1171.828877 0.602477 0.160969 -0.089910 0.055071 0.006781 0.010930 0.015439 0.790788 2.111266 1.031000 -0.342694 -0.011401
65  397.511642 1164.497954 0.588205 0.355899 0.061803 0.037675 0.142723 0.014555 0.007207 0.634571 2.043594 1.100000 -0.442579 -0.015305
66  398.181349 1138.558381 0.738000 -1.102296 -3.860753 0.000000 -0.215649 -0.714822 0.000000 4.643201 1.836483 1.957000 -1.822631 0.028100
67  394.125910 1158.795211 0.557867 -1.627507 -3.322600 0.104061 -0.232978 -0.709884 0.033737 0.746192 2.025484 1.117910 -0.381666 0.014005
68  393.019396 1155.107336 0.540028 -0.334164 0.491945 0.042602 -0.038636 0.222984 0.008052 0.622398 2.006990 1.106000 -0.416797 -0.016527
69  398.615461 1169.825025 0.545024 -0.365361 -0.168053 0.031424 0.027141 -0.049547 0.011896 0.714032 1.818107 1.137090 -0.480900 -0.040107
77  387.504886 1135.980764 0.980000 -0.417464 -1.653213 0.000000 -0.050281 -0.199121 0.000000 4.585616 1.672095 2.059000 -1.991357 -0.008917

4 73 1532402929.197353
3  354.814884 1132.911769 0.654944 1.050813 -0.026927 0.031356 0.327284 -0.043035 0.005350 4.448521 1.293577 1.573000 -0.502282 -0.012579
4  376.892816 1160.164462 1.017772 0.438677 0.906678 0.036108 0.057463 0.099534 -0.002304 0.921283 0.804446 1.637000 1.148112 0.013165
5  409.637594 1197.123938 0.760412 -0.314729 0.577588 0.051824 -0.174455 0.226629 0.001090 0.359639 0.383790 0.794000 -1.978809 0.033114
6  372.766432 1130.291188 0.837054 0.284632 0.492616 0.086876 0.193752 0.170893 0.007877 1.536074 0.648352 1.688900 -0.351301 -0.127637
7  377.737043 1149.448880 0.921155 -0.592901 -0.984723 0.082484 -0.133391 -0.100218 0.035772 0.547249 0.670612 1.839000 -1.993500 0.011985
9  394.508604 1122.010265 0.621723 -0.515552 -0.296601 0.068071 0.074891 0.040181 0.014063 0.607562 0.628758 1.609000 3.023628 -0.050434
10  394.730411 1158.984272 0.586031 -0.056082 0.147811 0.061623 -0.059749 0.042594 0.012419 0.666755 1.938006 1.149000 -0.419502 -0.009696
11  408.560981 1190.614863 0.852852 0.016671 -0.106970 0.075289 0.057953 -0.087385 0.015308 0.507547 1.910311 1.055000 -0.454039 -0.027061
12  415.551952 1194.171887 1.146956 -1.144089 0.538004 0.093351 -0.229049 0.100029 0.013206 0.890809 1.080164 1.670000 2.897692 0.080049
13  422.997326 1165.546132 1.109000 -0.659429 -1.566541 0.000000 -0.118126 -0.233308 0.000000 0.932540 0.953171 1.835000 -1.815513 0.041988
14  357.332518 1143.825034 0.782288 1.006447 -0.336277 -0.013271 0.047021 -0.083749 0.003428 0.839544 0.718304 1.835000 -0.402853 0.032998
16  394.065999 1156.869345 0.545516 -0.037515 -0.142279 0.034340 -0.118093 -0.059584 0.006958 0.714555 1.951219 1.131000 -0.401736 -0.010030
17  392.645492 1147.151179 0.815245 -0.241749 -1.314188 0.046533 0.047028 -0.307819 0.009488 3.966602 1.720362 1.631000 -1.991200 -0.007128
18  372.079315 1128.122923 0.834286 -0.087533 -0.529104 0.172028 -0.221519 0.019663 0.066493 1.036210 0.685247 1.720200 -0.192207 0.012092
19  409.796517 1163.733431 1.623000 -0.296662 -0.506339 0.000000 -0.134028 -0.188499 0.000000 10.172046 2.815600 3.595000 -1.954168 -0.017093
