1 0 1533151603.547590

2 0 1533151604.048025

3 17 1533151604.547893
3  617.765038 1650.060756 0.652533 -1.293733 0.958530 0.204471 -0.197089 0.128046 0.032177 0.501207 0.670869 1.752000 2.740197 0.021607
4  635.852918 1675.578553 -0.172406 0.143366 1.759099 -0.086260 -0.023945 0.322758 -0.025460 0.719957 1.165497 2.000000 1.021763 -0.030815
5  620.786606 1624.987716 0.187734 -1.505202 0.765011 0.193775 -0.268757 0.099176 0.033511 0.709738 1.016799 1.975000 2.516170 -0.000920
7  599.513350 1641.185449 1.029000 1.230278 -0.985978 0.000000 0.170151 -0.140183 0.000000 0.698396 0.470668 1.929000 -0.336607 0.006751
8  621.089251 1646.915642 0.560533 -1.044682 0.809685 0.204471 -0.160753 0.122838 0.032177 0.688871 0.480927 1.761000 2.716095 0.026851
9  620.807239 1623.992269 -0.008440 1.051572 -0.330284 -0.068217 0.149891 -0.033018 -0.010797 0.701304 0.714320 1.890000 -0.648012 0.003104
11  627.077972 1620.048965 -0.055173 -0.295803 1.247342 0.236237 -0.092003 0.153300 0.030032 0.726992 0.718251 1.605680 2.266403 0.066217
12  640.794687 1642.632318 -0.236598 -0.263656 -0.649755 0.152785 -0.000458 -0.077117 0.040979 0.573041 0.528601 1.807000 1.306445 -0.017918
13  602.319052 1627.394353 0.173843 0.418465 0.823367 -0.220784 0.086589 0.119689 -0.060486 0.487253 0.507151 1.882290 1.043801 -0.002040
14  631.756600 1636.643599 0.221985 0.064077 -0.301059 0.106057 0.001408 -0.054569 0.013611 0.545692 0.757294 1.877000 -2.715560 -0.019850
16  651.930755 1624.459384 -0.149706 1.291473 -0.667765 0.097054 0.176551 -0.096350 0.010526 0.369104 0.604053 1.711000 -0.347027 0.025793
17  580.801341 1669.592671 1.618636 -1.474888 1.247019 0.124319 -0.201601 0.273791 0.019564 0.906120 1.077055 2.211000 2.630775 0.024559
18  599.125934 1640.474113 1.036641 0.901001 -0.673135 0.057520 0.090855 -0.115349 0.012131 0.686485 0.644233 1.891000 -0.490700 -0.013379
19  637.435159 1681.058427 0.014408 0.339407 0.931775 0.114436 0.004081 0.170209 0.007847 0.832714 1.319511 2.083000 1.064957 0.050391
21  640.132367 1606.282458 -0.006798 0.308445 0.007793 0.006205 0.089983 0.011742 -0.013022 0.648099 0.794576 1.835000 -0.730892 -0.057411
22  631.894583 1644.771667 -0.459000 0.017033 0.159665 0.000000 -0.006926 0.033765 0.000000 0.636474 0.798751 1.520000 0.979207 0.017227
23  637.125349 1637.476367 -0.046111 -0.717419 0.085421 -0.090773 -0.107537 -0.024717 -0.023522 0.595822 0.830074 1.950000 2.410972 -0.017636

4 24 1533151605.047769
3  617.069085 1650.571898 0.762783 -1.392253 1.022537 0.220556 -0.197089 0.128046 0.032177 0.501207 0.670869 1.752000 2.750998 0.021607
4  635.994666 1675.660677 -0.040664 0.223189 0.861084 0.119704 0.003906 0.001339 0.040893 0.778342 1.125420 2.000000 1.124536 0.040380
5  620.174036 1625.702824 0.285225 -1.389748 1.186164 0.201178 -0.192965 0.211917 0.030675 0.706345 1.011013 1.975000 2.444930 -0.043561
7  599.586262 1640.858462 1.158515 0.609876 -0.813606 0.156292 -0.043892 -0.066622 0.047421 0.701902 0.525170 1.929000 -0.386712 -0.025468
8  620.483364 1646.998105 0.714142 -1.177541 0.445139 0.272879 -0.176683 -0.006400 0.048052 0.687394 0.493396 1.761000 2.589336 -0.057601
9  621.652318 1623.339393 0.119883 1.466766 -0.925456 0.125645 0.253132 -0.208592 0.049661 0.706471 0.754548 1.890000 -0.690314 -0.023316
11  626.845777 1620.604698 0.104595 -0.415816 1.195950 0.292489 -0.114462 0.114457 0.042545 0.699132 0.777703 1.600976 2.334549 0.087330
12  640.105183 1643.726192 -0.005805 -0.936762 1.046932 0.347259 -0.204616 0.449372 0.093769 0.523409 0.453281 1.761700 0.702468 -0.376386
13  603.138851 1627.870682 0.381334 1.172503 0.925241 0.150792 0.302240 0.132445 0.061427 0.542400 0.575505 1.872903 1.046674 0.000305
14  631.489646 1636.755691 0.288416 -0.296443 0.004992 0.124946 -0.108191 0.046567 0.017277 0.554035 0.686649 1.877000 -2.666016 0.015976
16  651.474119 1624.511866 -0.270032 -0.018918 -0.215248 -0.106898 -0.247560 0.055471 -0.052913 0.453355 0.555467 1.602100 -0.657532 -0.165966
17  580.287316 1669.355076 1.785249 -1.245483 0.262369 0.254267 -0.101420 -0.066488 0.056024 0.902064 1.038621 2.211000 2.620320 0.010864
18  599.491730 1640.241536 1.132815 0.816938 -0.570623 0.141287 0.051570 -0.066751 0.035707 0.734889 0.627974 1.891000 -0.453414 0.013113
19  638.073989 1682.673665 0.036814 0.906386 2.352653 0.074000 0.175490 0.575503 -0.005612 0.867572 1.231397 2.083000 1.170836 0.099003
21  641.162527 1605.395784 0.066455 1.394778 -1.076509 0.089258 0.405752 -0.318831 0.014136 0.579577 0.775719 1.835000 -0.671311 -0.005066
22  632.102008 1644.883881 -0.293221 0.255695 0.205462 0.200053 0.066537 0.042539 0.060698 0.664731 0.790371 1.520000 1.007047 0.028811
23  636.707035 1637.856467 0.128306 -0.810783 0.487677 0.169796 -0.119555 0.101081 0.059105 0.608391 0.729572 1.950000 2.417792 -0.008216
24  636.159290 1636.946893 0.044123 -0.403747 0.254279 0.239866 -0.083351 0.013548 0.045485 0.657096 0.512900 1.778000 2.455238 0.013875
25  660.144157 1613.102939 -0.117253 -0.365246 -0.473349 0.045525 -0.103299 -0.096106 0.006976 1.813294 5.105127 1.672000 -1.951423 0.020198
27  626.541983 1619.014252 -0.000647 -0.270543 0.999575 0.233256 0.010415 0.234398 0.038227 0.637186 0.517963 1.622000 2.138409 0.034555
28  602.374903 1628.030540 0.487033 -0.151371 0.498499 0.061900 -0.048239 0.053566 0.012260 0.574649 0.377412 1.926990 1.099087 0.020141
30  624.425544 1621.819471 -0.016320 -0.612829 0.461294 0.102577 -0.061575 0.060096 0.016195 0.687389 0.857255 1.794000 2.285665 -0.036890
31  670.401552 1603.827346 -0.300271 -0.525650 -0.427480 0.081461 -0.086062 -0.105034 0.025865 2.052173 4.620127 1.629000 2.332905 -0.041444
34  622.567007 1622.536650 0.091853 0.463901 -0.221772 0.107437 0.068047 -0.044621 0.029213 0.719019 0.600795 1.849000 -0.785393 0.007227

5 28 1533151605.548192
3  616.323014 1651.115665 0.881212 -1.490881 1.086614 0.236658 -0.197089 0.128046 0.032177 0.501207 0.670869 1.752000 2.761811 0.021607
4  636.556014 1677.218406 0.089143 0.756764 2.196475 0.210861 0.197589 0.487614 0.066648 0.959434 1.163766 2.000000 1.051560 -0.019877
5  619.707619 1626.159781 0.458307 -1.157673 1.067452 0.293219 -0.073233 0.130031 0.058615 0.721558 0.979217 1.975000 2.345537 -0.093736
7  600.535784 1640.866818 1.317601 1.364366 -0.334868 0.261776 0.238991 0.119941 0.077206 0.647790 0.533379 1.929000 -0.416577 -0.036539
8  620.321976 1647.150923 0.869827 -0.706557 0.360966 0.305335 0.027122 -0.035900 0.051116 0.704470 0.511165 1.761000 2.470830 -0.115593
9  622.132388 1622.957487 0.289431 1.217457 -0.871722 0.262153 0.116151 -0.150985 0.090340 0.693012 0.726252 1.890000 -0.684312 -0.011890
11  626.466874 1620.851936 0.182990 -0.641528 0.803095 0.220618 -0.175827 -0.049538 0.008603 0.698311 0.771555 1.597683 2.334611 0.059111
12  639.873223 1643.867987 0.227968 -0.697851 0.685724 0.437447 -0.080269 0.235846 0.109532 0.521790 0.405207 1.729990 0.455755 -0.414125
13  603.801286 1628.366861 0.472176 1.323751 0.991519 0.181531 0.302240 0.132445 0.061427 0.542400 0.575505 1.872903 1.046826 0.000305
14  631.506707 1636.860137 0.378210 -0.122498 0.135271 0.160774 -0.025093 0.085541 0.027181 0.590119 0.681083 1.877000 -2.516645 0.107396
16  652.842529 1624.350199 -0.004152 1.576668 -0.268506 0.263839 0.374577 0.026158 0.090807 0.464922 0.552343 1.634770 -0.696075 -0.137116
17  579.638649 1669.469721 1.926520 -1.296236 0.229097 0.282303 -0.101420 -0.066488 0.056024 0.902064 1.038621 2.211000 2.625756 0.010864
18  599.765050 1639.766179 1.260125 0.666902 -0.809110 0.215631 -0.012494 -0.141468 0.056282 0.751597 0.602039 1.891000 -0.452812 0.009258
19  638.571512 1683.995106 0.072440 0.994205 2.640648 0.071192 0.175490 0.575503 -0.005612 0.867572 1.231397 2.083000 1.220379 0.099003
21  641.677953 1604.566212 0.233632 1.258483 -1.488055 0.238403 0.282972 -0.410008 0.065540 0.627659 0.792388 1.835000 -0.687554 -0.013951
22  631.782695 1644.634311 -0.034665 -0.260698 -0.203400 0.400152 -0.133730 -0.114176 0.122533 0.732788 0.785590 1.520000 0.979211 0.001488
23  636.274081 1638.104643 0.366184 -0.867388 0.513163 0.363010 -0.118380 0.091937 0.118722 0.675025 0.750415 1.950000 2.425569 -0.000529
24  635.434146 1637.356068 0.238119 -1.051358 0.597090 0.338115 -0.267230 0.115527 0.068394 0.641438 0.563347 1.778000 2.463829 0.014868
25  659.834674 1613.585788 0.015169 -0.529669 0.310069 0.169635 -0.135190 0.139126 0.041099 1.772047 5.227858 1.672000 -1.862113 0.063607
27  626.323522 1619.479064 0.157907 -0.368702 1.003353 0.291298 -0.020956 0.199947 0.050036 0.621638 0.485457 1.622000 2.235669 0.082744
28  602.287073 1628.293415 0.521080 -0.175511 0.525305 0.068036 -0.048239 0.053566 0.012260 0.574649 0.377412 1.926990 1.109166 0.020141
30  623.847112 1621.902464 0.157325 -0.952896 0.294843 0.253350 -0.155428 0.000454 0.059492 0.724180 0.827761 1.794000 2.289284 -0.023585
31  669.916070 1603.739231 -0.039194 -0.793292 -0.309994 0.333458 -0.149593 -0.056929 0.093493 2.017379 4.649621 1.629000 2.483078 0.052228
34  623.268815 1621.498090 0.224671 1.044006 -1.349678 0.208604 0.233763 -0.380142 0.055478 0.709045 0.625829 1.849000 -0.769928 0.014367
35  610.706361 1633.977714 0.976376 -0.902885 0.934259 0.286168 -0.166372 0.196022 0.045017 0.800765 0.887057 1.904000 2.442199 -0.018424
38  646.331156 1621.998373 -0.042236 -1.006363 0.033969 0.267088 -0.263162 -0.009771 0.068777 1.836101 4.681244 1.525000 2.434422 0.021419
41  627.938011 1618.208218 0.088065 1.459743 1.343533 0.079169 0.266975 0.227197 -0.003024 0.430080 0.701462 1.732800 2.041489 0.225098
42  695.003430 1581.068737 0.800633 0.412044 -1.511725 0.222929 0.166344 -0.296112 0.032166 3.207385 6.247476 3.024000 2.601970 -0.135004

6 33 1533151606.048630
3  615.527562 1651.691516 1.007703 -1.589512 1.150693 0.252761 -0.197089 0.128046 0.032177 0.501207 0.670869 1.752000 2.772624 0.021607
4  637.214916 1677.730215 0.433416 1.129825 1.597287 0.508119 0.303064 0.163238 0.168170 0.897263 1.181515 2.000000 1.012249 -0.039275
5  619.152555 1627.046564 0.691221 -1.143670 1.512855 0.407522 -0.053747 0.276341 0.091302 0.772652 0.967000 1.975000 2.316435 -0.081973
7  601.290584 1641.194967 1.606219 1.498426 0.278604 0.464750 0.244554 0.332848 0.140425 0.651216 0.553105 1.929000 -0.549700 -0.112403
8  619.680679 1647.384965 1.151824 -1.042983 0.417150 0.469243 -0.107519 -0.007375 0.104330 0.686653 0.472703 1.761000 2.323872 -0.174461
9  622.399642 1622.452770 0.460206 0.834556 -0.983720 0.327517 -0.053508 -0.165003 0.098093 0.705164 0.747074 1.890000 -0.750624 -0.051766
11  626.136009 1620.862827 0.368913 -0.688857 0.328357 0.312112 -0.160185 -0.222629 0.042144 0.762286 0.753031 1.595378 2.332189 0.037969
12  637.849781 1643.374555 0.613130 -2.703833 -0.260689 0.657237 -0.836500 -0.173635 0.172996 0.491167 0.425608 1.728493 -2.096695 -1.963410
13  604.539434 1628.896224 0.578405 1.475004 1.057800 0.212272 0.302240 0.132445 0.061427 0.542400 0.575505 1.872903 1.046979 0.000305
14  630.979880 1636.792523 0.558650 -0.680837 -0.008187 0.285110 -0.235050 0.013886 0.069779 0.636427 0.713064 1.877000 -2.383573 0.159801
