1 0 1533151603.547590

2 3 1533151604.048025
5  621.861168 1624.617372 0.060584 -0.365643 0.472510 0.065826 -0.043892 0.056721 0.007902 0.940972 0.748505 1.975000 2.494315 0.013503
6  637.605354 1618.751770 -0.245769 1.545830 -1.461311 0.068960 0.185564 -0.175418 0.008278 4.868384 2.053763 1.481000 -0.726159 0.064480
15  659.030542 1606.534586 -0.346764 -1.008979 1.855220 0.065526 -0.121119 0.222704 0.007866 4.493764 2.164207 1.560000 2.382405 -0.028088

3 20 1533151604.547893
3  617.904577 1649.663217 0.653054 -1.146952 0.849056 0.189836 -0.249956 0.157259 0.034486 0.624089 0.609116 1.752000 2.658310 -0.027016
4  636.351370 1675.561796 -0.173871 0.955439 1.032614 -0.070521 0.143208 0.068446 -0.029047 1.192199 1.019536 2.000000 1.040208 -0.022804
5  621.292259 1624.952948 0.188545 -0.822039 0.600951 0.177477 -0.158701 0.083170 0.036363 0.973712 0.750856 1.975000 2.509149 0.017694
6  639.784248 1617.008457 -0.260221 3.214092 -2.673021 0.014479 0.601906 -0.472452 -0.007213 4.843956 2.150903 1.481000 -0.726200 0.047749
7  599.601756 1641.358662 1.029000 1.232827 -0.456755 0.000000 0.223993 -0.151723 0.000000 0.709134 0.555546 1.929000 -0.346157 0.005526
8  621.146453 1646.490873 0.561054 -1.008767 0.327692 0.189836 -0.196034 0.045292 0.034486 0.509898 0.647702 1.761000 2.666407 -0.011734
9  620.622622 1623.382911 -0.008620 0.479597 -1.014565 -0.063285 0.037815 -0.165495 -0.011581 0.794813 0.558357 1.890000 -0.581324 0.033113
11  627.223027 1619.739273 -0.055319 -0.152254 0.806299 0.225076 -0.060909 -0.077569 0.031129 0.551270 0.572168 1.605680 2.257674 0.075602
12  641.546828 1643.080820 -0.234435 0.607300 0.153563 0.128221 0.127149 -0.011559 0.046428 0.377417 0.644205 1.807000 1.398561 -0.013912
13  602.019168 1627.873113 0.443187 -0.304193 1.493593 0.130454 -0.065696 0.321942 0.014529 0.469132 0.583350 1.926990 1.116112 0.040457
14  631.316829 1636.706332 0.221933 -0.202208 -0.512626 0.100943 -0.021740 -0.148811 0.014131 0.553847 0.592316 1.877000 -2.745659 -0.042391
15  658.499090 1607.511773 -0.312250 -1.069523 1.966543 0.069458 -0.121119 0.222704 0.007866 4.493764 2.164207 1.560000 2.368364 -0.028088
16  652.059790 1625.080027 -0.149789 0.742985 0.557404 0.093374 0.107363 0.161923 0.010299 0.856302 0.569578 1.711000 -0.472473 -0.042553
