1 0 1542800367.947576

2 0 1542800368.447460

3 3 1542800368.948430
6  595.563626 2024.473821 1.369307 -0.005590 0.589206 0.089163 -0.004759 0.106088 0.003232 2.101655 5.250608 2.121000 -0.031970 -0.002286
7  599.432267 2012.460499 1.001312 1.602802 4.935270 0.071243 0.264416 0.749414 0.005161 1.936617 4.391763 1.564000 1.279150 -0.073249
11  607.887458 2021.432874 0.616272 -0.289785 0.453184 0.134937 -0.060486 0.081946 0.025001 1.787747 4.140379 1.544000 -2.210167 -0.019614

4 5 1542800369.448339
6  595.559722 2024.793116 1.414635 -0.007969 0.642240 0.090779 -0.004759 0.106088 0.003232 2.101655 5.250608 2.121000 -0.033113 -0.002286
7  601.108038 2015.930597 1.031714 2.743356 6.337217 0.065863 0.525699 1.015604 0.003098 1.920923 4.382250 1.564000 1.159709 -0.123547
11  607.476473 2021.131229 0.739446 -0.632654 -0.184819 0.209322 -0.141494 -0.093984 0.041036 1.814870 4.108526 1.544000 -2.131088 0.034365
20  597.706329 2007.612409 1.243685 0.706688 4.336578 0.182368 0.134884 0.622379 0.023818 2.005592 5.067785 1.595000 1.532250 -0.049001
22  588.344586 2026.118905 1.735137 -0.275166 -0.629965 0.160465 -0.042562 -0.114074 0.023019 2.008467 4.614696 1.718000 -0.564808 -0.013619

5 6 1542800369.949334
6  595.554616 2025.139687 1.460870 -0.010353 0.695389 0.092398 -0.004759 0.106088 0.003232 2.101655 5.250608 2.121000 -0.034258 -0.002286
7  603.321735 2019.038253 1.062343 3.897780 6.466902 0.063568 0.804927 0.896797 0.001892 1.839003 4.361344 1.564000 1.074752 -0.139059
11  607.810821 2020.738450 0.860293 0.147780 -0.577963 0.237817 0.125284 -0.202428 0.043523 1.796897 4.090380 1.544000 -2.099825 0.043813
20  598.192860 2011.267730 1.258153 0.899506 6.307524 0.091974 0.167322 1.052098 -0.002684 1.988177 5.116482 1.595000 1.381291 -0.125850
22  588.653715 2025.940851 1.794888 0.270482 -0.483333 0.139706 0.104284 -0.061295 0.014656 2.006138 4.576181 1.718000 -0.511320 0.023046
30  610.838601 2025.454474 0.571804 0.316852 0.457624 0.400916 0.060674 0.113710 0.066049 2.141511 4.536241 1.636000 -2.142292 -0.009408

6 8 1542800370.450291
7  604.952444 2021.869300 1.094062 3.660108 6.139319 0.063802 0.585049 0.630284 0.001648 1.868709 4.310191 1.564000 1.011372 -0.134684
11  607.768975 2020.836191 0.979137 0.028101 -0.133104 0.246481 0.062693 -0.015018 0.039016 1.777996 4.091157 1.544000 -2.175263 -0.023993
20  599.473799 2014.191411 1.254454 1.967647 6.235334 0.029491 0.475691 0.864365 -0.021838 1.997874 5.110834 1.595000 1.127760 -0.253970
22  588.986357 2025.926350 1.912135 0.537681 -0.213075 0.201582 0.171626 0.032992 0.031740 2.016131 4.522009 1.718000 -0.553590 -0.013150
30  610.285184 2025.470454 0.797007 -0.553938 0.217033 0.445100 -0.172685 0.036659 0.068923 2.111281 4.517015 1.636000 -2.154904 -0.014211
45  653.257115 1946.903084 0.733079 -2.897467 3.651840 0.059701 -0.478848 0.494989 0.008472 1.971670 5.069152 1.659000 2.235920 -0.054414
46  595.666081 2024.222282 1.752805 0.049127 -0.123709 0.229952 0.007526 -0.040060 0.034255 2.369371 5.405775 2.121000 0.071627 0.039490
50  641.895642 1957.006027 0.696104 -2.481247 1.430052 0.259724 -0.301357 0.202124 0.043654 2.012253 4.802097 1.592000 2.418038 0.044432

7 9 1542800370.949037
7  606.913549 2025.077388 1.126265 3.951899 6.453671 0.064624 0.585049 0.630284 0.001648 1.868709 4.310191 1.564000 0.944199 -0.134684
11  608.047975 2021.207136 1.095665 0.376489 0.417564 0.246379 0.176412 0.185136 0.032001 1.817022 4.001409 1.544000 -2.126559 0.018701
20  601.237171 2017.204135 1.266714 3.049760 6.292227 0.021888 0.765781 0.735879 -0.020709 1.998480 5.136448 1.595000 1.066876 -0.208226
22  589.313268 2026.541050 2.039833 0.647118 0.700553 0.242317 0.179812 0.341043 0.040291 2.090951 4.585579 1.718000 -0.495148 0.032050
30  610.348036 2025.365569 0.865879 -0.168183 -0.040509 0.269025 -0.024728 -0.049826 0.002937 2.101891 4.547170 1.636000 -2.190424 -0.033308
45  651.700997 1948.839185 0.764818 -3.136290 3.898714 0.063926 -0.478848 0.494989 0.008472 1.971670 5.069152 1.659000 2.208782 -0.054414
46  595.442910 2023.365692 1.864250 -0.256752 -1.118951 0.233152 -0.072704 -0.292763 0.030657 2.337071 5.372981 2.121000 -0.005163 -0.019072
50  639.521064 1959.092565 0.831476 -3.968276 3.192309 0.276129 -0.647438 0.632275 0.042264 2.036955 4.895069 1.592000 2.436437 0.042162
53  671.266947 1926.967382 0.669636 -3.739869 1.766148 0.017392 -0.599538 0.218180 0.002430 2.329058 4.758909 1.582000 2.348811 -0.024667

8 10 1542800371.448359
7  609.022952 2028.446506 1.158916 4.244027 6.768386 0.065446 0.585049 0.630284 0.001648 1.868709 4.310191 1.564000 0.876949 -0.134684
11  607.763609 2021.268655 1.122084 -0.187980 0.268436 0.130107 -0.062904 0.096543 -0.016500 1.839997 4.041679 1.544000 -2.194921 -0.036245
20  603.698066 2020.983317 1.192619 4.394515 7.249977 -0.090031 1.110935 0.947591 -0.057139 2.030068 5.059603 1.595000 1.040961 -0.153253
22  589.278034 2026.708812 2.146989 0.230070 0.539794 0.233036 -0.001961 0.222314 0.029747 2.033918 4.574680 1.718000 -0.509968 0.010342
30  610.258304 2025.333748 1.000892 -0.180530 -0.065388 0.270491 -0.024728 -0.049826 0.002937 2.101891 4.547170 1.636000 -2.207056 -0.033308
45  650.023557 1950.901075 0.798709 -3.375390 4.145873 0.068156 -0.478848 0.494989 0.008472 1.971670 5.069152 1.659000 2.181611 -0.054414
46  595.804024 2023.976339 1.920493 0.337118 0.275320 0.164672 0.124878 0.190224 0.004387 2.293116 5.491620 2.121000 0.129616 0.077923
50  635.872802 1961.605148 0.905171 -6.186411 4.472179 0.204729 -1.239191 0.933377 0.013376 2.035516 4.868249 1.592000 2.440222 0.030519
53  669.749287 1928.612925 0.723887 -3.468770 2.706337 0.071078 -0.458677 0.423435 0.015386 2.385916 4.698127 1.582000 2.407785 0.015400
73  658.533144 1940.245119 0.682642 -2.626759 3.437123 0.123401 -0.408313 0.465045 0.015663 2.028213 4.980481 1.615000 2.346693 0.021425

9 10 1542800371.948272
7  611.281086 2031.977154 1.192018 4.536501 7.083473 0.066270 0.585049 0.630284 0.001648 1.868709 4.310191 1.564000 0.809618 -0.134684
11  607.818836 2020.438595 1.313245 -0.010805 -0.939513 0.287314 0.014539 -0.369777 0.044919 1.791210 3.988545 1.544000 -2.203870 -0.029748
20  606.154119 2024.828745 1.134281 4.949885 7.723690 -0.118595 1.110935 0.947591 -0.057139 2.030068 5.059603 1.595000 0.964348 -0.153253
22  589.094481 2026.369639 2.246165 -0.125986 -0.136243 0.219009 -0.129067 -0.059471 0.019403 1.966970 4.606012 1.718000 -0.404029 0.078219
30  610.162286 2025.289435 1.136800 -0.192892 -0.090297 0.271960 -0.024728 -0.049826 0.002937 2.101891 4.547170 1.636000 -2.223707 -0.033308
45  648.224442 1953.089131 0.834758 -3.614772 4.393324 0.072391 -0.478848 0.494989 0.008472 1.971670 5.069152 1.659000 2.154409 -0.054414
46  595.511539 2023.813564 1.970305 -0.216824 -0.063163 0.124697 -0.086741 0.041364 -0.010091 2.353784 5.500580 2.121000 0.050891 -0.004011
50  633.204272 1964.350760 0.998337 -5.908583 5.306346 0.195940 -0.931700 1.059332 0.008073 2.032082 4.841500 1.592000 2.363604 -0.033580
53  667.155261 1932.284629 0.662017 -4.577582 5.511214 -0.039201 -0.723239 1.203482 -0.020100 2.448498 4.490003 1.582000 2.403634 0.007937
73  655.857664 1942.920610 0.733591 -4.307749 4.658872 0.114453 -0.772878 0.709246 0.011521 1.972538 4.989812 1.615000 2.450380 0.073697

10 9 1542800372.397808
11  607.747380 2020.703310 1.434055 -0.094474 -0.121540 0.285688 -0.018324 -0.011217 0.036970 1.878847 4.037396 1.544000 -2.195997 -0.014929
20  608.587506 2028.478441 1.070258 5.449291 8.149666 -0.144281 1.110935 0.947591 -0.057139 2.030068 5.059603 1.595000 0.895455 -0.153253
22  589.638316 2026.432655 2.306239 0.574096 0.001358 0.176741 0.139540 -0.001244 0.001336 1.901861 4.630674 1.718000 -0.516841 -0.019213
30  610.070939 2025.239504 1.259606 -0.204008 -0.112695 0.273280 -0.024728 -0.049826 0.002937 2.101891 4.547170 1.636000 -2.238681 -0.033308
46  596.135198 2023.424137 1.999891 0.636379 -0.490779 0.090422 0.217596 -0.110843 -0.020235 2.361256 5.376876 2.121000 0.066631 0.007623
50  631.139551 1966.703935 1.007053 -5.337844 5.484429 0.095088 -0.586942 0.955468 -0.028327 2.027975 4.920249 1.592000 2.332355 -0.044785
53  664.456256 1934.249770 0.763408 -5.511070 5.164394 0.099485 -0.920099 0.916193 0.027701 2.327246 4.399804 1.582000 2.345774 -0.031771
73  653.386259 1945.531311 0.770683 -5.119164 5.433807 0.099983 -0.907760 0.841838 0.005809 2.087816 4.953007 1.615000 2.341585 -0.014123
92  596.895577 2006.069022 1.735276 -0.141734 3.501807 0.146711 0.021154 0.455247 0.012798 2.062647 4.985425 1.749000 1.933816 -0.010579

11 9 1542800372.948008
11  607.690188 2020.633248 1.601756 -0.104556 -0.127711 0.306029 -0.018324 -0.011217 0.036970 1.878847 4.037396 1.544000 -2.204211 -0.014929
20  611.901684 2033.231905 0.974622 6.060527 8.671030 -0.175719 1.110935 0.947591 -0.057139 2.030068 5.059603 1.595000 0.811135 -0.153253
22  588.447827 2026.889537 2.370785 -1.181675 0.541755 0.138269 -0.537411 0.198634 -0.013147 1.929118 4.651985 1.718000 -0.445254 0.036793
46  596.392454 2022.061172 2.035266 0.573898 -1.801315 0.069142 0.151657 -0.563056 -0.023907 2.197390 5.391156 2.121000 -0.005488 -0.044310
50  627.708767 1969.910629 1.162100 -6.070944 5.906511 0.218481 -0.739583 0.916907 0.023393 2.014931 4.934408 1.592000 2.396931 0.020158
53  662.417858 1936.378658 0.935915 -4.537413 4.521394 0.244259 -0.397374 0.511021 0.073454 2.270785 4.452829 1.582000 2.318282 -0.038575
73  650.530327 1948.590571 0.896696 -5.344903 5.684519 0.189925 -0.812536 0.767921 0.035988 2.048426 4.955037 1.615000 2.296093 -0.041108
92  597.731985 2009.893877 1.860331 0.984334 5.922169 0.203677 0.313823 1.025099 0.025909 2.186661 5.024466 1.749000 1.831933 -0.070762
114  598.521611 1997.306255 1.677344 -3.748733 3.729706 0.203802 -0.570082 0.536481 0.023496 2.069108 4.508398 1.641000 2.341528 -0.005006

12 8 1542800373.447883
11  607.633646 2020.566790 1.763361 -0.113716 -0.133319 0.324509 -0.018324 -0.011217 0.036970 1.878847 4.037396 1.544000 -2.211674 -0.014929
22  589.073842 2026.408384 2.429283 0.137063 -0.303146 0.122768 0.049636 -0.150549 -0.016450 2.113862 4.750217 1.718000 -0.518216 -0.023692
46  597.351872 2022.504192 2.068305 1.400968 -0.343720 0.061975 0.426397 0.072925 -0.022158 1.986083 5.295163 2.121000 -0.085958 -0.082847
50  625.059757 1972.512657 1.324824 -5.739475 5.655925 0.290517 -0.476799 0.651216 0.046008 1.980113 4.944861 1.592000 2.394945 0.011697
53  660.458354 1938.178934 1.001841 -4.227843 4.043584 0.188147 -0.209070 0.239330 0.039058 2.158397 4.358159 1.582000 2.284522 -0.048704
73  647.609637 1951.525958 1.021657 -5.825306 5.961356 0.235009 -0.839375 0.729227 0.045784 2.035411 4.945462 1.615000 2.293850 -0.028284
92  598.479191 2013.734361 1.947710 1.349820 7.169536 0.193140 0.377375 1.248991 0.018753 2.193224 5.180998 1.749000 1.780823 -0.080714
114  597.269318 1999.684226 1.819163 -3.111891 4.472246 0.257639 -0.327832 0.661144 0.034558 2.066798 4.566987 1.641000 2.304295 -0.025919

13 8 1542800373.947765
22  589.753728 2025.425466 2.439086 0.879591 -1.331194 0.057434 0.314279 -0.501872 -0.037508 2.183614 4.728229 1.718000 -0.506471 -0.008050
46  598.151747 2022.349399 2.094112 1.614117 -0.307266 0.050899 0.426397 0.072925 -0.022158 1.986083 5.295163 2.121000 -0.127372 -0.082847
50  621.887343 1975.137517 1.488211 -6.221968 5.530761 0.322951 -0.568286 0.482332 0.049544 2.019799 4.923522 1.592000 2.418660 0.024270
53  658.193940 1940.320666 1.049823 -4.462674 4.245534 0.137283 -0.257544 0.269947 0.012876 2.124045 4.414640 1.582000 2.334311 0.003714
73  644.322604 1954.764785 1.081321 -6.471999 6.438227 0.171025 -0.922784 0.770487 0.013879 1.978841 4.942343 1.615000 2.361653 0.029409
92  600.229694 2017.586481 2.171221 2.695583 7.766447 0.346135 0.764321 1.239816 0.066781 2.147063 5.226844 1.749000 1.531685 -0.216099
114  596.127812 2002.086788 1.970390 -2.705814 4.817381 0.291607 -0.154473 0.665597 0.039635 2.160200 4.561902 1.641000 2.269788 -0.039566
136  687.977400 1911.544049 0.871667 -2.821937 1.668292 0.076548 -0.504975 0.141398 0.010875 2.084075 5.134010 1.651000 2.320343 -0.064968

14 8 1542800374.447637
22  590.266803 2024.642840 2.459036 1.036690 -1.582066 0.038685 0.314279 -0.501872 -0.037508 2.183614 4.728229 1.718000 -0.510495 -0.008050
46  599.058173 2022.212835 2.114380 1.827260 -0.270813 0.039822 0.426397 0.072925 -0.022158 1.986083 5.295163 2.121000 -0.168785 -0.082847
50  618.390130 1977.882369 1.648357 -6.830098 5.603083 0.331332 -0.689762 0.419063 0.043402 2.063551 4.951448 1.592000 2.422484 0.018400
53  655.333064 1943.091891 1.051389 -5.317699 5.127141 0.054438 -0.528536 0.548543 -0.020436 2.177066 4.513224 1.582000 2.345444 0.010287
