39
1  69  1532402927.647951
411.303935 1180.890379 -1.923645
1  373.850385 1130.328611 0.800000  1.056346 0.310150 1.642000  -0.377431
2  378.800968 1153.087337 0.865000  0.942306 0.651778 1.711000  -2.014677
3  354.035118 1133.523321 0.602000  2.611075 4.433355 1.573000  -0.284921
4  375.798170 1158.266625 0.938000  0.745974 0.796155 1.637000  1.104872
5  409.854831 1196.707226 0.656000  0.453401 0.346528 0.794000  -1.974409
6  372.210848 1128.919751 0.672000  0.896233 1.014142 1.709000  -0.249063
7  378.675278 1151.714041 0.833000  0.897348 0.615986 1.839000  -1.975499
8  409.238248 1202.130918 1.010000  1.881911 4.143521 1.631000  1.130077
9  395.950908 1121.771020 0.513000  0.515725 0.677089 1.609000  3.148024
10  394.648491 1158.784863 0.487000  2.122423 0.636124 1.149000  -0.436711
11  408.764989 1190.855974 0.733000  1.722754 0.640880 1.055000  -0.414388
12  417.381481 1193.471311 0.994000  1.133976 0.855022 1.670000  2.783058
13  423.291574 1167.307431 1.109000  0.978598 0.839770 1.835000  -1.834231
14  355.893356 1144.572173 0.820000  0.741734 0.486398 1.835000  -0.454782
15  431.737495 1172.843957 1.099000  0.816030 0.843584 1.719000  2.807726
16  393.903558 1156.948291 0.491000  1.998794 0.572356 1.131000  -0.431048
17  393.617421 1149.343352 0.741000  1.833082 3.973665 1.631000  -2.026769
18  373.426004 1129.454165 0.642000  1.105464 0.897595 1.725000  -0.387687
19  409.859755 1164.580780 1.623000  2.882414 10.060150 3.595000  -1.887191
20  390.687414 1104.950703 1.034000  2.000802 4.963003 2.170000  2.683329
21  391.085798 1120.067407 1.013000  0.583714 0.324340 1.835000  -2.043324
22  386.765533 1142.914865 0.508000  1.748347 0.771487 0.962000  -0.470284
23  392.360050 1153.166600 0.470000  1.974993 0.945426 1.100000  -0.470386
24  396.273298 1165.269156 0.428000  1.887801 0.872927 1.245000  -0.313270
25  401.427047 1173.196722 0.482000  0.533346 0.292601 0.720000  -1.202020
26  398.974703 1167.642180 0.547000  1.949648 0.790486 1.092000  -0.413541
27  421.705557 1233.207203 2.351000  3.464918 6.837212 3.558000  1.340331
28  438.291231 1171.073837 1.096000  0.673156 0.798818 1.780000  -0.383027
29  382.850893 1209.760262 1.880000  0.756872 0.859300 1.749000  -1.080514
30  386.417393 1141.425602 0.542000  1.798250 1.104762 0.921000  -0.304850
31  410.680216 1166.050559 2.295000  0.776865 1.034080 1.616000  -1.588581
32  380.186200 1153.291985 0.830000  0.737109 0.809169 1.821000  -2.090077
33  397.266948 1166.644673 0.466000  2.086204 0.631028 1.088000  -0.423901
34  376.944138 1147.776423 0.780000  0.856572 0.299801 1.695000  -2.100221
35  417.672691 1194.348688 0.944000  0.873150 0.821217 1.697000  2.719153
36  390.108678 1149.743484 0.410000  2.034962 0.616265 1.081000  -0.421640
37  393.729357 1143.385709 0.615000  1.691776 4.313556 1.526000  -2.046366
38  392.070849 1151.176227 0.502000  1.941149 0.973822 1.144000  -0.284601
39  386.094974 1139.954130 0.531000  1.934598 0.968132 0.885000  -0.389108
40  400.954212 1193.301305 0.862000  0.651178 0.909183 1.604000  -0.147445
41  359.950675 1128.796822 0.585000  1.993461 4.713180 1.736000  -0.412880
42  400.527215 1171.517357 0.594000  1.982997 0.600821 1.078000  -0.302299
43  395.555058 1160.682468 0.510000  1.731491 0.679302 1.110000  -0.437415
44  400.053455 1110.120084 1.788000  2.738183 3.733872 2.916000  2.652916
45  398.160261 1166.115046 0.560000  1.903032 0.716611 1.104000  -0.440195
46  350.669311 1126.961279 0.620000  1.260560 4.087766 1.581000  -0.398322
47  390.065022 1122.002078 0.818000  0.501398 0.628150 1.916000  -1.829799
48  375.882101 1147.898112 0.606000  0.876010 0.918665 1.766000  -2.114297
49  389.112396 1115.186512 0.953000  0.484060 0.743002 1.807000  -2.118782
50  409.030775 1191.684863 0.642000  0.500198 0.203635 0.693000  -0.452482
51  379.097108 1151.933248 0.783000  0.748081 1.084739 1.706000  -1.975055
52  389.282665 1123.927193 0.707000  0.841011 1.165756 1.757000  2.732910
53  388.930064 1139.749510 0.980000  1.762323 4.513927 2.059000  -2.028821
54  419.375007 1191.532799 1.110000  0.843387 0.999699 1.937000  2.827798
55  370.056353 1129.139631 0.743000  0.915015 0.377335 1.730000  -1.922075
56  389.278001 1221.724360 1.957000  1.156042 1.009171 1.827000  -3.046472
57  390.738804 1120.482067 0.880000  0.357330 1.220210 2.000000  -1.974584
58  385.717370 1201.069842 1.613000  0.944246 0.856972 1.809000  2.242041
59  407.483941 1163.051873 0.729000  0.688983 0.866912 1.752000  -0.066586
60  407.772325 1163.047529 0.511000  0.695766 0.841517 1.265000  -1.853730
61  408.116767 1190.559026 0.711000  1.932307 0.379880 1.051000  -0.397577
62  391.196582 1151.416944 0.412000  2.200810 0.713625 1.073000  -0.462912
63  417.727291 1192.406461 0.961000  1.083883 0.857159 1.568000  2.877322
64  399.250415 1172.383170 0.558000  1.966458 0.721163 1.031000  -0.263016
65  397.334946 1164.454810 0.540000  2.018739 0.589880 1.100000  -0.446914
66  400.096047 1142.664481 0.738000  1.532639 4.859209 1.957000  -1.938130
67  396.586570 1162.444142 0.498000  2.023752 0.730638 1.127000  -0.404943
68  393.807808 1154.492928 0.485000  1.981114 0.645244 1.106000  -0.478831
69  399.697738 1170.047531 0.536000  1.996238 0.568364 1.107000  -0.331295

2  78  1532402928.147847
409.743152 1176.676973 -1.917831
1  373.390579 1131.115076 0.810000  0.320755 0.902862 1.642000  -0.488185
2  378.678486 1152.405540 0.873000  0.935126 0.456341 1.711000  -1.934047
3  353.056144 1131.209941 0.622000  1.794341 5.194146 1.573000  -0.481329
4  376.207570 1159.423211 0.980000  0.635300 0.749623 1.637000  1.115675
5  409.701513 1197.078518 0.706000  0.479345 0.389150 0.794000  -2.046451
6  372.972661 1128.970136 0.747000  0.958356 1.827262 1.709000  -0.236350
7  378.724249 1149.984391 0.833000  0.599577 0.756903 1.839000  -2.046350
8  411.359369 1206.274090 1.010000  1.746319 4.267074 1.631000  1.189029
9  389.764559 1117.092151 0.862000  1.056361 1.300459 1.760000  -1.944101
10  395.698411 1122.147084 0.550000  0.917185 0.901196 1.609000  3.181552
11  394.814682 1158.624847 0.521000  2.032623 0.585395 1.149000  -0.392371
12  408.829921 1190.903168 0.773000  1.861532 0.555614 1.055000  -0.426494
13  416.951385 1193.657922 1.044000  1.141245 0.956630 1.670000  2.793264
14  423.242979 1166.809004 1.109000  0.871730 1.024625 1.835000  -1.830143
15  356.857602 1143.985864 0.795000  0.830435 0.989068 1.835000  -0.377559
16  398.181240 1170.389775 0.513000  1.770799 0.560439 1.166000  -0.396851
17  393.927945 1156.415619 0.509000  2.282094 0.755979 1.131000  -0.327557
18  392.926473 1148.555483 0.766000  1.774059 4.195655 1.631000  -1.990208
19  371.597340 1129.189149 0.647000  0.935631 0.544989 1.725000  -0.350924
20  410.013645 1164.329089 1.623000  2.864960 9.972909 3.595000  -1.956438
21  392.724344 1103.699151 1.068000  2.164775 4.745209 2.170000  2.746248
22  391.474877 1118.748179 0.996000  0.951666 1.056456 1.835000  -2.090664
23  387.131830 1143.920597 0.541000  1.760371 0.951837 0.962000  -0.353230
24  392.350367 1153.227004 0.495000  2.188813 0.671926 1.100000  -0.409240
25  361.312211 1123.570732 0.189000  0.963558 0.392997 0.761000  -0.464550
