41
1  34  1535385092.150099
1772.424044 866.308405 0.023121
1  1797.342007 859.198931 1.306000  1.991936 5.023773 1.938000  -1.502366
2  1756.066079 857.169847 1.251000  2.077888 5.344686 1.927000  -1.586013
3  1811.965802 875.477846 0.709000  1.822570 4.924983 1.499000  -2.984506
4  1817.669742 875.987574 0.936000  1.925448 4.484751 1.698000  -3.191534
5  1873.458288 873.947448 0.935000  2.316778 4.672711 1.481000  -2.942756
6  1775.722828 858.323777 0.973000  2.047992 4.816039 1.673000  1.571516
7  1831.572894 876.674420 1.266000  2.473980 5.543918 2.301000  -3.056493
8  1804.768219 875.842731 0.665000  1.784865 4.440092 1.456000  -3.161908
9  1772.345278 858.766040 1.174000  1.926080 5.272529 1.715000  -1.493058
10  1723.822941 858.884799 1.342000  0.779102 0.758809 1.911000  1.724010
11  1791.858728 858.828500 1.117000  1.959302 4.599587 1.561000  1.586215
12  1740.971323 865.225825 1.109000  2.003701 4.648488 1.743000  -0.002481
13  1823.537375 875.750622 0.986000  1.882265 4.706765 1.829000  -2.947895
14  1761.795423 857.927796 0.974000  1.852301 4.541343 1.473000  1.587211
15  1751.041741 856.535925 1.294000  2.086204 5.429119 1.914000  -1.618094
16  1767.373900 845.451483 0.906000  2.089318 4.377945 1.650000  1.576222
17  1794.362255 859.763001 1.069000  2.116437 3.872564 1.485000  1.556368
18  1786.190858 858.913643 1.010000  2.034269 4.186543 1.720000  -1.478263
19  1783.601212 859.007497 1.084000  1.862502 4.529759 1.712000  -1.502026
20  1724.209296 883.148992 0.886000  2.155535 4.434898 1.921000  -1.826650
21  1716.791131 870.000655 1.137000  2.251539 6.035011 2.000000  -2.481772
22  1806.491165 861.184683 1.066000  2.070287 4.569464 1.758000  -1.245809
23  1778.406189 858.019656 1.052000  2.044538 4.851425 1.831000  -1.504599
24  1840.772005 860.105144 1.154000  1.866401 4.478416 1.766000  1.619835
25  1789.156501 858.685353 1.091000  1.956154 4.875513 1.692000  -1.517754
26  1781.514983 858.896042 1.098000  2.219696 5.129490 1.744000  1.584927
27  1796.246832 875.194705 1.254000  2.608228 7.554998 2.558000  -3.145804
28  1829.750242 860.267589 1.275000  1.994065 4.734477 1.875000  1.757432
29  1736.179991 873.342783 1.079000  2.009724 5.016700 2.083000  2.614947
30  1784.634857 874.624386 0.596000  1.795258 4.967391 1.873000  -3.143054
31  1904.324239 879.468922 1.389000  2.608362 9.062732 2.252000  1.497125
32  1770.270004 858.867462 1.112000  1.770438 4.442950 1.587000  1.601527
33  1767.279866 857.886044 1.219000  1.923183 5.289912 1.865000  -1.497823
34  1748.294197 856.771289 1.313000  1.870196 4.709660 1.851000  -1.557250

2  37  1535385092.700299
1776.655756 866.391134 0.024353
1  1797.200223 858.823104 1.278000  1.988353 4.762072 1.938000  -1.576768
2  1756.422870 857.503699 1.296000  2.088610 5.301375 1.927000  -1.620521
3  1812.095262 875.610924 0.709000  2.133779 4.986354 1.499000  -3.120061
4  1818.037700 875.295753 0.936000  1.680442 4.903515 1.698000  -3.099071
5  1873.750317 875.409707 0.935000  1.797253 5.306425 1.481000  -3.296874
6  1775.589117 857.753423 1.073000  1.915930 4.891986 1.673000  1.600218
7  1831.097246 875.870071 1.254000  2.227963 5.883627 2.301000  -3.088174
8  1804.629754 875.711389 0.647000  1.935329 4.710851 1.456000  3.195539
9  1844.049742 876.890526 0.886000  2.021187 4.892988 1.748000  -3.403712
10  1772.986604 858.888166 1.179000  1.829606 5.283568 1.715000  -1.566887
11  1723.770706 858.910469 1.370000  0.917421 0.700191 1.911000  1.785724
12  1791.781464 858.741537 1.081000  1.881662 4.721868 1.561000  1.656073
13  1744.537317 864.961637 1.105000  2.017259 4.573165 1.743000  0.012289
14  1823.586190 874.954069 0.973000  2.003486 4.884504 1.829000  -3.161943
15  1761.954709 858.452510 0.985000  1.831590 4.609404 1.473000  1.679523
16  1751.019301 856.837621 1.294000  1.862132 5.296447 1.914000  -1.655426
17  1767.032046 845.471840 0.906000  2.030043 4.398273 1.650000  1.536829
18  1794.609056 859.789608 1.058000  2.100039 4.116497 1.485000  1.603134
19  1828.440728 860.479728 1.242000  1.896589 4.191773 1.395000  1.599660
20  1786.468815 858.574198 1.068000  2.157987 4.379447 1.720000  -1.477137
21  1783.649253 858.644614 1.103000  1.932466 4.738165 1.712000  -1.455374
22  1722.990766 881.255905 0.895000  2.067686 4.230527 1.921000  -1.880135
23  1714.867061 869.690856 1.137000  2.469988 6.026886 2.000000  -2.771744
24  1807.004366 859.669566 1.066000  2.110656 4.492144 1.758000  -1.251380
25  1778.325381 858.221060 1.152000  1.965601 4.735656 1.831000  -1.574841
26  1841.629305 859.882656 1.182000  1.996160 4.479475 1.766000  1.761432
27  1788.936551 858.410200 1.121000  1.877862 5.087087 1.692000  -1.558232
28  1781.002288 859.023821 1.098000  1.954036 4.830772 1.744000  1.625508
29  1796.591382 875.088190 1.216000  2.545940 7.451386 2.558000  -3.127568
30  1830.778145 858.892956 1.244000  2.197647 4.955393 1.875000  1.702285
31  1735.254272 874.960247 1.069000  2.421470 4.979476 2.083000  2.371692
32  1784.402671 875.037578 0.596000  2.079345 4.730215 1.873000  -3.155502
33  1904.983954 879.508390 1.378000  2.822736 7.876484 2.252000  1.159591
34  1770.496670 858.687020 1.152000  1.899609 4.554042 1.587000  1.729212
35  1767.705763 857.849871 1.254000  1.735105 5.251037 1.865000  -1.484929
36  1748.153336 857.124485 1.343000  2.063161 4.838389 1.851000  -1.584488
37  1783.922035 846.690830 0.881000  1.866787 4.247231 1.813000  -1.481717

3  42  1535385093.200183
1780.747230 866.457240 0.024381
1  1797.286128 858.679511 1.251000  2.008726 4.938653 1.938000  -1.506082
2  1756.500023 857.976375 1.338000  1.968254 5.154794 1.927000  -1.618449
3  1811.800791 876.027356 0.719000  1.984266 4.770716 1.499000  -3.109802
4  1818.115748 875.452882 0.936000  1.881194 4.650215 1.698000  -3.078618
5  1875.803424 874.050618 0.985000  1.670881 4.721753 1.481000  -3.198581
6  1775.873481 858.214285 1.131000  2.002892 5.009564 1.673000  1.591294
7  1831.151261 876.289862 1.243000  2.021424 5.534609 2.301000  -3.168750
8  1800.878050 846.441957 1.291000  2.270927 4.988016 1.792000  1.545373
9  1804.732621 875.566814 0.630000  1.796288 4.743431 1.456000  3.099433
10  1844.171064 877.482632 0.915000  1.563786 4.884933 1.748000  -2.999273
11  1909.097215 875.888813 1.321000  3.707032 6.279567 2.073000  3.335776
12  1850.782125 876.803891 0.945000  1.672762 5.560278 1.827000  -3.241591
13  1772.729197 858.988054 1.183000  1.850710 5.609556 1.715000  -1.536700
14  1723.810305 857.803151 1.395000  0.632523 0.646884 1.911000  1.761627
15  1792.034478 859.198661 1.047000  2.068789 4.437853 1.561000  1.653159
16  1749.042652 865.269603 1.102000  1.935794 4.696736 1.743000  0.076903
17  1824.420070 876.279991 0.960000  2.058491 5.141182 1.829000  -3.142016
18  1761.741793 857.935019 0.995000  1.904240 4.506785 1.473000  1.677901
19  1750.831544 856.666449 1.268000  2.429921 5.447864 1.914000  -1.591604
20  1767.267303 845.662046 0.923000  2.032115 4.446904 1.650000  1.586888
21  1794.632294 859.673113 1.047000  2.068605 3.924476 1.485000  1.576186
22  1827.948133 860.539050 1.187000  1.796612 4.048870 1.395000  1.548266
23  1786.215831 858.642519 1.120000  1.899415 4.230546 1.720000  -1.552498
24  1783.301130 858.981905 1.103000  1.966245 4.602553 1.712000  -1.501063
25  1722.181740 879.062180 0.902000  1.955276 4.788478 1.921000  -2.012454
26  1712.018554 867.690832 1.187000  1.653897 5.912911 2.000000  -2.748792
27  1807.461429 858.254255 1.066000  1.999444 4.400223 1.758000  -1.291095
28  1778.366949 857.883422 1.174000  2.291892 4.660764 1.831000  -1.485714
29  1840.427137 859.412457 1.208000  2.305487 4.510616 1.766000  1.825653
30  1789.284857 859.123515 1.071000  2.100338 5.000253 1.692000  -1.553474
31  1780.601855 858.910726 1.129000  1.943250 4.788678 1.744000  1.659673
32  1856.753401 876.576334 0.794000  2.178519 4.486511 1.518000  -2.958983
33  1796.546525 874.963477 1.182000  2.510006 7.366899 2.558000  3.145595
34  1829.771296 859.384219 1.216000  2.112112 4.985530 1.875000  1.553839
35  1816.422735 859.336068 1.284000  1.811717 4.869670 1.818000  -1.576978
36  1734.619697 876.703203 1.059000  2.082716 4.955310 2.083000  2.008443
37  1784.407300 875.144914 0.596000  1.872846 4.842258 1.873000  -3.098119
38  1902.482146 880.515149 1.367000  2.101248 7.574772 2.252000  1.522142
39  1770.354546 858.472014 1.188000  1.905697 4.459101 1.587000  1.595733
40  1768.227147 857.790832 1.285000  2.145370 5.136274 1.865000  -1.403385
41  1747.781501 856.934875 1.370000  2.068718 4.510585 1.851000  -1.584640
42  1783.679761 847.089970 0.993000  1.954704 4.396178 1.813000  -1.489094

4  44  1535385093.650312
1784.563552 866.529807 0.025816
1  1797.554955 859.118824 1.228000  2.044239 4.912865 1.938000  -1.516945
2  1756.339066 857.389392 1.376000  1.894933 5.467502 1.927000  -1.641206
3  1811.842130 875.563673 0.728000  2.132141 4.981041 1.499000  -3.101462
4  1818.107991 875.702883 0.910000  2.108879 4.744396 1.698000  -3.044828
5  1875.729644 876.221503 0.952000  2.061547 5.393804 1.481000  -3.275186
6  1775.724969 857.728517 1.183000  2.046081 4.958097 1.673000  1.516948
7  1831.392393 875.406317 1.234000  2.107206 5.780043 2.301000  -3.085962
8  1800.839883 846.408038 1.104000  2.318629 4.977765 1.792000  1.492172
9  1804.020615 875.598009 0.615000  1.971637 4.770566 1.456000  3.103767
10  1844.058986 876.207740 0.941000  1.685138 5.247691 1.748000  -3.165411
11  1911.907588 876.390752 1.288000  1.586095 7.530904 2.073000  2.798223
12  1850.770884 876.943197 0.930000  2.354595 5.512217 1.827000  -3.235229
13  1773.197055 859.110880 1.187000  2.048955 5.532396 1.715000  -1.574466
14  1723.516397 859.827963 1.417000  0.743638 0.466259 1.911000  1.839085
15  1791.839811 858.980189 1.017000  1.838996 4.555415 1.561000  1.576528
16  1752.114667 865.052570 1.096000  1.950081 4.484078 1.743000  0.018258
17  1823.448794 875.381952 0.999000  2.165560 5.206518 1.829000  -3.146657
18  1762.140239 858.110986 1.005000  1.874344 4.405492 1.473000  1.635174
19  1750.992563 856.631075 1.244000  2.266443 5.324018 1.914000  -1.665856
20  1767.190507 845.558146 0.939000  1.910775 4.278267 1.650000  1.543347
21  1794.524914 859.811047 1.037000  2.230593 3.967314 1.485000  1.528416
22  1828.137279 860.018944 1.138000  1.639532 4.075934 1.395000  1.531895
23  1786.275846 858.388630 1.167000  2.114285 4.108770 1.720000  -1.497116
24  1783.550491 858.841455 1.162000  1.963935 4.494015 1.712000  -1.552275
25  1805.957184 847.262169 0.912000  2.021998 4.521027 1.651000  -1.578646
26  1723.196167 878.945541 0.909000  2.899035 4.984209 1.921000  -1.969242
27  1711.285759 867.076409 1.232000  2.012267 5.992133 2.000000  -3.057021
28  1807.306030 856.839441 1.021000  2.015840 4.472023 1.758000  -1.334449
29  1778.106766 858.065907 1.194000  2.135735 5.088334 1.831000  -1.465090
30  1841.291332 860.859156 1.193000  1.890868 4.937269 1.766000  1.707594
31  1789.496500 858.647188 1.105000  2.194817 4.909547 1.692000  -1.547795
32  1780.707044 859.023008 1.157000  2.021922 4.709343 1.744000  1.694387
33  1857.115533 876.100167 0.732000  1.568313 4.939881 1.518000  -3.178386
34  1796.409583 875.014056 1.151000  2.713283 7.554501 2.558000  3.164727
35  1829.233637 858.603059 1.191000  2.339387 4.905621 1.875000  1.626101
36  1816.602903 859.156867 1.244000  1.900646 4.775249 1.818000  -1.536117
37  1733.346710 877.621053 1.051000  2.280560 5.443980 2.083000  1.974653
38  1784.804645 874.912823 0.596000  1.663071 4.829499 1.873000  -3.068064
39  1904.690688 881.602179 1.358000  2.236516 6.996985 2.252000  1.624037
40  1769.964414 858.951062 1.175000  2.062141 4.644599 1.587000  1.623274
41  1818.992059 859.613893 1.459000  2.092316 4.543488 1.548000  1.608325
42  1767.538362 858.436767 1.313000  1.920665 5.285326 1.865000  -1.484884
43  1748.112851 856.191710 1.395000  1.848925 4.601012 1.851000  -1.536325
44  1784.042628 847.001608 0.951000  2.003538 4.269543 1.813000  -1.595259

5  54  1535385094.150195
1788.868911 866.606685 0.028432
1  1797.209547 859.236335 1.202000  2.134646 4.870312 1.938000  -1.537043
2  1756.745025 857.489148 1.417000  1.941989 5.200025 1.927000  -1.694989
3  1811.598689 875.386733 0.693000  1.916388 4.958118 1.499000  -3.076279
4  1817.324221 875.829780 0.881000  1.998529 4.859801 1.698000  -3.118880
5  1874.263301 875.015205 0.916000  1.583146 5.028492 1.481000  -3.283787
6  1775.628213 857.825736 1.240000  2.006435 5.014408 1.673000  1.589420
7  1831.042973 875.341363 1.220000  2.037341 5.622386 2.301000  -3.135520
8  1800.860829 846.388287 0.897000  1.976760 5.135708 1.792000  1.575961
9  1804.615957 875.462011 0.565000  1.927604 4.749492 1.456000  3.138376
10  1844.293106 876.778927 0.860000  1.637642 5.462866 1.748000  -3.085899
11  1910.556017 878.793277 1.252000  2.317785 7.041831 2.073000  3.289260
12  1791.804245 846.855608 0.887000  2.206085 4.378839 1.499000  1.640396
13  1850.518107 876.387890 0.913000  1.907975 5.646137 1.827000  -3.337742
14  1772.819367 859.187387 1.191000  1.984394 5.357602 1.715000  -1.519564
15  1835.298713 847.906518 0.918000  2.431934 4.553931 1.861000  -1.454520
16  1723.622249 859.174951 1.442000  1.075334 0.639087 1.911000  1.836313
17  1792.400183 858.848345 1.117000  1.843610 4.585752 1.561000  1.680668
18  1825.367621 879.235207 1.122000  0.762260 0.924753 1.796000  -0.034848
19  1756.351361 865.773828 1.089000  2.199737 4.587165 1.743000  0.080592
20  1823.782745 875.626583 0.936000  1.913919 4.905476 1.829000  -3.111640
21  1761.524236 858.147538 1.015000  1.920292 4.633580 1.473000  1.551823
22  1803.369563 847.180122 0.985000  1.982390 4.294860 1.752000  1.585062
23  1751.180935 856.896345 1.294000  2.144544 5.420655 1.914000  -1.528599
24  1767.445164 845.142628 0.957000  2.009169 4.360960 1.650000  1.593744
25  1896.395368 865.384428 1.738000  2.827148 8.527421 3.374000  -0.084457
26  1794.529814 859.890606 1.027000  1.980687 3.927878 1.485000  1.617969
27  1827.967309 859.847519 1.083000  1.821753 4.405529 1.395000  1.568181
28  1786.445329 858.826452 1.220000  2.095212 4.226728 1.720000  -1.468016
29  1830.619404 848.055598 0.818000  2.463714 4.469697 1.537000  -1.315884
30  1783.491075 858.617692 1.207000  2.169880 4.469684 1.712000  -1.476072
31  1806.051439 847.390959 0.854000  1.799714 4.460187 1.651000  -1.531284
32  1721.825620 877.865576 0.963000  2.262432 4.638360 1.921000  -2.103118
33  1707.409695 869.350435 1.297000  2.094335 5.419397 2.000000  -2.952428
34  1807.804651 855.111188 0.972000  2.164128 4.291263 1.758000  -1.377815
35  1778.391279 857.747592 1.216000  1.863716 4.699212 1.831000  -1.456595
36  1840.647179 860.518415 1.176000  1.997461 4.412140 1.766000  1.702304
37  1789.011926 858.552994 1.176000  1.759035 4.864496 1.692000  -1.559441
38  1780.881452 858.807659 1.188000  2.182962 4.873483 1.744000  1.718906
39  1825.405745 878.692276 1.151000  0.791709 0.531107 1.841000  0.065066
40  1860.051508 842.648598 1.071000  2.701037 4.562635 1.774000  -0.041816
41  1856.939774 876.248470 0.663000  1.281975 4.068920 1.518000  -3.107242
42  1796.581245 875.265652 1.116000  2.542318 7.569408 2.558000  3.085807
43  1830.749184 859.489799 1.163000  2.384925 5.000985 1.875000  1.617805
44  1816.679882 859.504529 1.200000  1.889377 4.642010 1.818000  -1.452624
45  1732.333536 880.332246 1.041000  2.254861 4.963799 2.083000  1.733879
46  1784.939797 874.583934 0.596000  1.668379 4.965268 1.873000  -3.102855
47  1903.981968 882.713564 1.348000  3.497546 7.312060 2.252000  1.544746
48  1770.149847 859.145926 1.160000  1.779449 4.566052 1.587000  1.632600
49  1819.239531 859.230138 1.459000  1.881267 4.221149 1.548000  1.616399
50  1825.621774 847.626549 0.591000  1.882813 4.139512 1.493000  -1.559780
51  1767.580223 858.350480 1.344000  1.813088 5.366246 1.865000  -1.539205
52  1748.143280 856.766230 1.422000  1.931656 4.832764 1.851000  -1.619220
53  1783.693050 846.518072 0.966000  1.929274 4.429558 1.813000  -1.560125
54  1797.808537 847.374330 0.715000  2.031352 4.634455 1.707000  -1.579136

6  60  1535385094.550004
1792.295493 866.679112 0.031605
1  1797.441896 858.581205 1.181000  1.983320 5.064323 1.938000  -1.531925
2  1756.105486 857.334668 1.451000  1.974140 5.280199 1.927000  -1.575247
3  1811.796887 875.504703 0.665000  2.025796 5.069070 1.499000  -3.076562
