39
1  69  1532402927.647951
411.303935 1180.890379 -1.923645
1  374.224482 1130.440924 0.800000  0.145603 1.295343 1.642000  -0.345458
2  379.371912 1153.552087 0.865000  1.236511 1.060516 1.711000  -1.809234
3  354.955744 1132.317157 0.602000  1.916103 4.305827 1.573000  -0.678013
4  376.326341 1158.216614 0.938000  0.844309 0.987962 1.637000  1.063620
5  410.259816 1196.771563 0.656000  0.647972 0.268027 0.794000  -2.055778
6  372.588351 1129.935490 0.672000  0.534733 1.731009 1.709000  -0.128308
7  378.541124 1151.859479 0.833000  0.874043 0.759735 1.839000  -1.985827
8  409.240383 1201.290491 1.010000  2.115337 4.247113 1.631000  1.135649
9  396.175110 1121.424263 0.513000  1.296720 0.683604 1.609000  3.031190
10  395.148257 1158.742604 0.487000  1.984602 0.801826 1.149000  -0.433641
11  408.402830 1190.687418 0.733000  1.828563 0.600715 1.055000  -0.379803
12  417.244690 1193.400601 0.994000  1.153404 0.903483 1.670000  2.722775
13  423.516719 1167.445538 1.109000  1.093846 0.833913 1.835000  -1.830932
14  355.832900 1145.275404 0.820000  0.710104 1.279753 1.835000  -0.236219
15  431.564379 1173.261181 1.099000  0.693657 0.933359 1.719000  2.811242
16  394.511021 1156.857377 0.491000  1.946130 0.500851 1.131000  -0.342092
17  393.639191 1149.362439 0.741000  1.946465 4.357073 1.631000  -2.055909
18  371.631178 1129.401434 0.642000  0.838467 0.794001 1.725000  -0.248426
19  409.878589 1163.881911 1.623000  3.039827 10.119909 3.595000  -1.796862
20  390.408423 1104.823302 1.034000  1.980611 5.365357 2.170000  3.001330
21  391.072013 1118.903730 1.013000  0.909151 1.237999 1.835000  -2.134575
22  388.295320 1143.196777 0.508000  2.246784 0.732447 0.962000  -0.317418
23  392.409148 1152.901118 0.470000  1.905994 0.660225 1.100000  -0.401649
24  396.308913 1164.690824 0.428000  1.828666 0.597336 1.245000  -0.395813
25  400.887014 1173.789123 0.482000  0.464741 0.619057 0.720000  -1.200574
26  399.067472 1168.163277 0.547000  1.985933 0.640232 1.092000  -0.425369
27  423.147296 1232.011358 2.351000  3.112662 6.281544 3.558000  1.231515
28  438.418926 1171.120738 1.096000  0.912729 0.926196 1.780000  -0.333212
29  382.805219 1209.633000 1.880000  0.894370 0.570313 1.749000  -1.078260
30  386.649636 1141.767591 0.542000  2.052714 0.909920 0.921000  -0.265895
31  410.603375 1166.253586 2.295000  0.781809 0.752343 1.616000  -1.574748
32  379.250461 1153.253858 0.830000  0.821437 0.658731 1.821000  -1.995101
33  396.849187 1166.752987 0.466000  2.073975 0.670427 1.088000  -0.463298
34  376.920327 1147.060950 0.780000  0.557794 0.788421 1.695000  -2.072912
35  418.055886 1194.215479 0.944000  0.960892 1.026089 1.697000  2.737348
36  390.019004 1150.109237 0.410000  2.113237 0.765808 1.081000  -0.325650
37  394.262166 1143.298957 0.615000  1.981506 4.206588 1.526000  -2.011166
38  391.710766 1151.200444 0.502000  1.979252 0.876585 1.144000  -0.367277
39  386.074844 1140.558604 0.531000  2.068357 0.611509 0.885000  -0.444835
40  401.402650 1193.303766 0.862000  0.742050 0.892467 1.604000  -0.141231
41  361.073610 1128.773528 0.585000  2.224781 4.334859 1.736000  -0.411574
42  400.864076 1171.725169 0.594000  2.078574 0.719235 1.078000  -0.415096
43  395.598822 1160.157169 0.510000  2.079988 0.620440 1.110000  -0.472186
44  398.774255 1109.797979 1.788000  2.036392 4.110236 2.916000  2.361827
45  398.119580 1165.894599 0.560000  1.950429 0.961487 1.104000  -0.431839
46  351.856127 1127.320969 0.620000  1.571804 3.960014 1.581000  -0.087177
47  390.918525 1121.488603 0.818000  0.728913 0.633177 1.916000  -1.944902
48  376.399443 1148.232079 0.606000  0.945186 0.577750 1.766000  -2.027550
49  389.647632 1116.018417 0.953000  0.348199 0.457518 1.807000  -2.092653
50  408.843987 1192.295649 0.642000  0.126555 0.162362 0.693000  -0.470952
51  378.530234 1151.972928 0.783000  0.809358 0.714921 1.706000  -2.004065
52  388.406149 1123.983157 0.707000  0.854537 0.776444 1.757000  2.847258
53  388.526977 1139.885678 0.980000  1.765935 4.667856 2.059000  -1.991401
54  419.419917 1191.591698 1.110000  1.045905 1.099371 1.937000  2.816868
55  370.527248 1129.036134 0.743000  0.772141 0.142597 1.730000  -2.097796
56  388.282728 1221.460308 1.957000  0.989610 0.617468 1.827000  -3.110491
57  391.618318 1120.206966 0.880000  0.294850 1.041304 2.000000  -2.022456
58  386.043073 1201.421460 1.613000  0.761020 0.534022 1.809000  2.292761
59  407.742367 1163.319138 0.729000  0.693337 0.552545 1.752000  -0.010401
60  407.711444 1163.468430 0.511000  0.763205 0.913896 1.265000  -1.861485
61  407.937094 1190.631083 0.711000  1.908790 0.582138 1.051000  -0.361254
62  390.561729 1151.365386 0.412000  1.799051 0.703743 1.073000  -0.420086
63  417.181678 1192.302245 0.961000  0.984056 1.074562 1.568000  2.844248
64  399.101995 1171.950703 0.558000  2.017223 0.844630 1.031000  -0.313582
65  397.487274 1164.240467 0.540000  2.035699 0.734228 1.100000  -0.415813
66  400.020840 1143.356710 0.738000  1.800745 4.633029 1.957000  -1.843780
67  396.201323 1162.519525 0.498000  1.946170 0.730940 1.127000  -0.418474
68  393.375080 1155.122691 0.485000  2.047933 0.764219 1.106000  -0.340565
69  399.920517 1169.806481 0.536000  2.021641 0.581286 1.107000  -0.396375

2  78  1532402928.147847
409.743152 1176.676973 -1.917831
1  373.063327 1131.444035 0.810000  0.377929 0.616285 1.642000  -0.442502
2  378.452580 1152.357784 0.873000  0.760953 0.887170 1.711000  -1.874900
3  352.952014 1132.318735 0.622000  2.302884 4.732833 1.573000  -0.344743
4  376.142989 1159.144789 0.980000  0.684266 0.669919 1.637000  1.153406
