41
1  40  1535489296.047917
1316.378176 1038.593668 2.413943
1  1292.704426 1030.644781 0.465000  0.571459 0.748033 1.739000  0.753815
2  1294.933781 1033.058451 0.415000  0.766456 0.868388 1.658000  0.705724
3  1309.167305 1052.111293 1.402000  0.496866 1.747516 1.696000  0.849143
4  1278.617836 1072.249351 0.912000  0.719271 1.320510 1.325000  1.020091
5  1331.951443 1090.150171 3.241000  1.877531 4.853236 1.758000  0.879588
6  1298.813283 1037.161436 0.569000  0.581482 0.750880 1.560000  0.328379
7  1328.388469 1051.936983 1.310000  2.872491 0.303995 0.920000  -2.920959
8  1331.493131 1043.464714 0.760000  3.105316 0.411467 1.021000  -2.675251
9  1336.999120 1035.326860 0.186000  3.438434 0.455743 0.973000  -2.456470
10  1299.389310 1037.437973 0.277000  0.546580 0.639773 0.842000  0.360810
11  1334.385063 1095.280899 3.199000  1.886271 4.169058 1.499000  0.782473
12  1330.123786 1046.453007 0.969000  2.988572 0.270339 0.940000  -2.638909
13  1351.366758 1022.475607 0.048000  3.156350 0.495794 0.957000  -2.266145
14  1270.214518 1025.285643 1.042000  2.917548 9.643145 3.172000  1.040242
15  1321.430913 1033.695244 1.008000  2.030266 4.713853 1.954000  2.372896
16  1257.229699 1029.071417 0.276000  1.555782 4.814481 1.704000  -2.212088
17  1282.877391 1030.145355 0.359000  2.091261 4.737465 1.569000  0.798497
18  1340.885134 1101.608584 3.358000  2.379336 4.860393 1.917000  0.931749
19  1243.253691 1095.140945 1.312000  1.151285 0.246705 1.821000  -0.762565
20  1325.865062 1026.151072 1.972000  2.171292 13.997357 3.889000  2.431988
21  1342.405631 1030.170314 -0.019000  3.366443 0.520514 0.909000  -2.277180
22  1329.126025 1049.749908 1.089000  2.858413 0.455014 0.979000  -2.942417
23  1318.993350 1031.636396 1.821000  2.348504 6.463513 3.964000  2.496909
24  1364.514850 1014.212005 0.254000  1.968801 4.592698 1.687000  0.722282
25  1298.858822 1034.352749 0.529000  0.600722 0.919160 1.752000  0.750383
26  1340.367620 1032.467516 0.154000  3.197948 0.653564 0.910000  -2.395782
27  1274.347711 1073.027514 0.908000  3.062672 0.700902 0.944000  -2.256920
28  1334.895673 1037.897262 0.407000  3.109865 0.561218 0.916000  -2.421567
29  1345.062617 1027.757024 -0.246000  3.213836 0.433573 0.910000  -2.334231
30  1297.519769 1033.723788 0.358000  0.447121 0.712766 1.627000  0.726470
31  1180.570340 1121.962839 2.116000  1.367394 4.515986 1.748000  -0.516826
32  1327.270589 1029.437339 0.897000  1.983930 4.490241 1.494000  2.482382
33  1276.368766 1033.309132 0.322000  1.888096 4.802881 1.387000  0.862845
34  1274.212207 1022.241023 0.905000  2.504219 7.436828 2.811000  0.909117
35  1292.883744 1033.132197 0.388000  0.719063 0.814139 1.682000  0.461241
36  1183.692563 1119.972254 2.366000  1.748050 4.450430 1.981000  -0.868232
37  1241.830158 1063.252606 1.156000  1.446741 1.030470 1.986000  -0.398445
38  1295.044433 1034.131273 0.416000  1.040570 1.132504 1.909000  0.709085
39  1332.864293 1040.711354 0.635000  2.875754 0.198891 0.972000  -2.468747
40  1312.906131 1037.030038 0.652000  1.819193 4.555324 1.473000  2.475904

2  44  1535489296.547795
1316.378190 1038.593664 2.413941
1  1293.478611 1030.611064 0.493000  0.458770 0.923010 1.739000  0.760223
2  1295.730488 1033.285202 0.415000  0.753078 0.671272 1.658000  0.719899
3  1310.181726 1054.064279 1.502000  0.493049 1.914703 1.696000  0.891377
4  1277.958106 1072.191981 0.912000  0.754381 0.853467 1.325000  1.053268
5  1276.174057 1070.994647 0.876000  2.875357 0.747577 0.952000  -2.226873
6  1331.972254 1090.663490 3.241000  2.097971 4.912876 1.758000  0.855169
7  1299.411013 1037.564380 0.594000  0.758535 0.843153 1.560000  0.428076
8  1328.497450 1052.718860 1.310000  2.900774 0.481648 0.920000  -2.904119
9  1331.425827 1043.324703 0.760000  2.967112 0.356114 1.021000  -2.636351
10  1337.507720 1035.033769 0.186000  3.475966 0.292474 0.973000  -2.425323
11  1300.243932 1037.471954 0.277000  0.310631 0.696859 0.842000  0.414138
12  1335.585064 1093.516074 3.199000  2.153677 4.629008 1.499000  0.869732
13  1330.418935 1046.003385 0.969000  3.094620 0.457359 0.940000  -2.733155
14  1351.625559 1022.836471 0.048000  3.212709 0.874242 0.957000  -2.264900
15  1270.501111 1024.983682 1.042000  2.727163 9.649934 3.172000  1.011169
16  1321.519585 1033.529157 1.008000  2.046379 4.870773 1.954000  2.349394
17  1267.225149 1047.497912 0.822000  0.799948 0.429103 1.703000  2.448563
18  1256.685542 1029.217934 0.278000  2.325562 3.968894 1.704000  -2.361501
19  1284.045222 1031.721761 0.384000  1.994788 4.604704 1.569000  0.635203
20  1262.357851 1081.492769 0.853000  3.119642 0.397464 1.107000  -2.028919
21  1342.125979 1102.204826 3.358000  2.249662 4.237876 1.917000  0.936782
22  1274.172781 1025.845645 0.466000  2.665622 5.966615 2.268000  0.833427
23  1243.042160 1096.853972 1.311000  0.922636 0.593160 1.821000  -0.510496
24  1325.686093 1026.111482 1.972000  2.266692 14.108900 3.889000  2.439066
25  1342.993778 1030.269110 -0.019000  3.269295 0.781457 0.909000  -2.308395
26  1328.807162 1049.807311 1.089000  3.060708 0.464544 0.979000  -2.924149
27  1319.086822 1031.470368 1.821000  2.358738 6.527554 3.964000  2.413695
28  1364.541267 1015.582046 0.254000  2.038215 4.587304 1.687000  0.672629
29  1299.365799 1035.159691 0.554000  0.713339 0.748882 1.752000  0.729213
30  1339.925576 1032.473625 0.154000  3.270901 0.551716 0.910000  -2.362810
31  1273.721873 1072.673000 0.909000  3.005609 0.747787 0.944000  -2.182141
32  1335.490930 1037.945491 0.407000  2.991293 0.363311 0.916000  -2.457335
33  1345.124837 1028.046969 -0.246000  3.076053 0.497797 0.910000  -2.323366
34  1297.943456 1034.361148 0.508000  0.687238 0.915213 1.627000  0.699454
35  1188.673338 1119.847660 2.248000  1.479267 5.326045 1.748000  -0.823943
36  1326.529834 1029.295289 0.897000  1.945550 4.527001 1.494000  2.509950
37  1277.438101 1033.910637 0.322000  2.251751 4.853014 1.387000  0.860926
