40
1  52  1542800847.948119
1526.534582 1212.924548 2.967135
1  1522.863150 1222.757025 1.169000  0.868468 0.797089 1.855000  -2.360861
2  1515.342562 1208.651728 1.437000  0.774231 1.461654 1.869000  1.231013
3  1500.881369 1206.724428 1.208000  1.806053 4.727765 2.112000  0.858643
4  1540.839590 1242.063536 2.190000  0.721064 0.610919 1.979000  -1.425046
5  1497.452886 1239.860975 1.413000  0.528843 0.803730 1.752000  -1.989972
6  1511.697406 1235.027666 0.850000  0.724937 0.460535 1.603000  2.729664
7  1520.986129 1231.666303 1.057000  0.628384 0.433018 1.714000  -0.435128
8  1536.414595 1225.838902 1.538000  0.595730 1.765825 0.953000  -0.112980
9  1538.648917 1211.148338 0.369000  1.903005 5.350089 2.037000  3.007036
10  1514.547867 1235.269982 1.024000  0.744298 0.630868 1.879000  2.783450
11  1523.375647 1238.579961 0.995000  1.652004 4.711613 1.622000  -1.965782
12  1519.227833 1230.176877 1.057000  0.478786 0.872290 1.714000  -0.270853
13  1499.462001 1241.533585 1.249000  0.710225 0.501990 1.876000  1.825556
14  1516.429461 1233.262496 0.957000  0.671361 0.558011 1.714000  2.693433
15  1523.914249 1222.797832 1.050000  0.543928 0.455208 1.643000  -2.365532
16  1489.248270 1226.362847 2.122000  0.643308 0.798263 1.883000  -0.381261
17  1530.332743 1274.100147 2.588000  3.628508 13.675897 4.593000  -1.840742
18  1501.327758 1253.377831 1.630000  0.666875 0.710458 1.876000  -1.729490
19  1517.775284 1214.257225 1.125000  1.842242 4.332087 1.850000  -3.144549
20  1520.892208 1240.220442 1.082000  2.038631 4.805365 1.577000  -1.954366
21  1526.524826 1231.598225 1.361000  0.674088 0.549250 1.714000  1.094065
22  1496.677920 1237.866635 1.223000  0.380828 0.670489 1.656000  -1.861880
23  1502.739890 1214.381552 0.765000  0.661245 0.656281 1.784000  2.778022
24  1509.474172 1233.711675 0.905000  0.577596 0.480169 2.043000  2.856316
25  1512.235341 1233.962279 0.873000  0.733306 0.536183 1.776000  2.660720
26  1494.455641 1200.453258 1.202000  1.722770 4.421245 1.525000  1.123410
27  1491.074072 1216.690510 0.920000  1.810209 4.600217 1.526000  1.160021
28  1540.307390 1247.116120 1.922000  0.778234 0.828557 1.643000  -1.507775
29  1542.405373 1253.817934 2.022000  1.026184 0.770837 1.745000  -1.486554
30  1501.681019 1223.975289 0.665000  0.689126 0.281850 1.740000  1.918830
31  1525.563807 1216.028209 0.981000  1.692051 3.898664 1.492000  2.760502
32  1537.199682 1233.419135 1.822000  0.602293 0.495167 1.643000  1.549612
33  1509.682303 1235.288510 0.774000  0.727442 0.771565 1.752000  2.743903
34  1513.561596 1233.076894 0.922000  0.673491 0.723785 1.844000  2.802836
35  1511.406086 1208.779791 1.172000  0.557074 0.575284 1.714000  -0.324619
36  1536.410645 1208.497078 0.452000  0.623675 0.651500 1.730000  2.931903
37  1534.551976 1227.142521 1.711000  0.543854 0.689248 1.855000  -2.239387
38  1499.283207 1250.727982 1.630000  0.921181 0.757955 1.876000  -1.912153
39  1536.853384 1224.841715 1.386000  0.732426 2.030853 1.223000  -0.174840
40  1517.516435 1233.493728 0.977000  0.495583 0.611783 1.888000  -0.353794
41  1496.316646 1240.021050 1.521000  0.860126 0.811852 1.752000  -1.907790
42  1527.710334 1246.446776 1.211000  1.909234 4.753600 1.607000  -1.853962
43  1497.306784 1207.825206 0.935000  1.926453 4.888171 1.554000  1.157554
44  1494.654160 1208.384204 1.582000  2.409985 6.385340 3.065000  1.107638
45  1510.667955 1212.328140 1.006000  0.887710 0.891856 1.699000  2.355186
46  1508.764870 1237.420052 0.793000  0.737432 0.600874 1.970000  2.546224
47  1509.616294 1236.616590 0.845000  0.582933 0.693730 1.891000  2.772313
48  1495.977656 1238.363286 1.286000  0.577971 0.456277 1.583000  -1.990790
49  1495.739989 1223.270526 0.585000  0.689554 1.765866 1.082000  -1.986703
50  1509.821338 1232.939057 0.890000  0.632081 0.900391 1.943000  2.716950
51  1517.121763 1233.138155 1.057000  0.574289 0.493949 1.714000  2.697971
52  1498.808229 1244.959047 1.249000  0.779625 1.191388 1.876000  1.310272

2  53  1542800848.447981
1526.457671 1212.940604 2.966803
1  1522.595142 1222.830651 1.169000  0.907098 0.607067 1.855000  -2.326339
2  1515.479287 1209.469239 1.383000  0.664230 1.322870 1.869000  1.214456
3  1501.166500 1206.788997 1.180000  2.056721 4.865342 2.112000  0.823578
4  1541.542164 1241.649650 2.090000  0.554527 0.455926 1.979000  -1.273054
5  1496.963410 1238.956549 1.415000  0.622356 0.492438 1.752000  -2.019880
6  1511.166007 1235.340460 0.800000  0.728646 0.519779 1.603000  2.724076
7  1521.554063 1231.593082 1.117000  0.662640 0.631065 1.714000  -0.545208
8  1536.459597 1225.732128 1.522000  0.629241 1.644609 0.953000  -0.120240
9  1537.661482 1211.145019 0.398000  1.944418 5.355821 2.037000  2.972384
10  1513.729456 1235.642338 1.008000  0.672906 0.458278 1.879000  2.716301
11  1523.613509 1238.714760 0.987000  1.828407 4.438010 1.622000  -1.983174
12  1519.524228 1229.678450 1.049000  0.719892 0.687161 1.714000  -0.266804
13  1499.988279 1241.920017 1.249000  0.461464 0.542275 1.876000  1.735653
14  1515.960867 1232.673628 0.924000  0.593569 0.532219 1.714000  2.684475
15  1524.024447 1222.792671 1.018000  0.654982 0.310131 1.643000  -2.352619
16  1489.692772 1226.953816 2.122000  0.803277 0.809240 1.883000  -0.351867
17  1528.878215 1270.124935 2.571000  2.259668 13.102877 4.593000  -1.766757
18  1500.189149 1253.428255 1.592000  0.457642 0.710894 1.876000  -1.927284
19  1517.157608 1214.216386 1.095000  1.713435 4.459760 1.850000  -3.118651
20  1520.797559 1240.584813 1.057000  2.016745 4.920811 1.577000  -1.957564
21  1527.114115 1231.580452 1.309000  0.480852 0.632864 1.714000  1.192252
22  1496.907507 1236.965693 1.173000  0.528182 0.523653 1.656000  -1.462054
23  1502.349197 1214.498487 0.732000  0.743471 0.599061 1.784000  2.853132
24  1509.379799 1234.833343 0.905000  0.813826 0.738076 2.043000  2.788628
25  1491.042513 1229.922619 2.202000  0.649000 1.057587 1.786000  -2.118815
26  1511.424410 1234.140495 0.873000  0.643403 0.452640 1.776000  2.749177
27  1494.052377 1201.065836 1.162000  1.794987 4.904768 1.525000  1.141261
28  1490.287793 1216.046078 0.920000  1.604065 4.766864 1.526000  1.116345
29  1540.646877 1246.760073 1.947000  0.515534 0.491736 1.643000  -1.524887
30  1541.742856 1252.245045 2.022000  0.665357 0.625156 1.745000  -1.586773
31  1501.236078 1224.372181 0.665000  0.656442 0.640747 1.740000  1.941770
32  1524.029628 1216.803932 0.983000  1.573920 4.026092 1.492000  2.698669
33  1537.506741 1233.300329 1.832000  0.638293 0.486186 1.643000  1.625560
34  1508.839547 1235.015380 0.774000  1.137330 0.656104 1.752000  2.799490
35  1513.388676 1233.453812 0.888000  0.764664 0.759526 1.844000  2.689642
36  1511.758121 1208.727910 1.180000  0.721354 0.451760 1.714000  -0.371045
37  1535.303035 1209.086511 0.480000  0.656576 0.556695 1.730000  2.965669
38  1534.245068 1227.417597 1.711000  0.565693 0.497185 1.855000  -2.149739
39  1499.777081 1249.970382 1.690000  1.035593 0.732063 1.876000  -1.945790
40  1536.604845 1225.150869 1.386000  0.714056 2.161548 1.223000  -0.093947
41  1518.147619 1233.552949 0.977000  0.629661 0.656465 1.888000  -0.343813
42  1496.418534 1239.623744 1.546000  0.762868 0.478273 1.752000  -2.027658
43  1526.981922 1246.504857 1.211000  1.777555 4.719917 1.607000  -1.904061
44  1497.270490 1207.361979 0.916000  2.074029 4.809717 1.554000  1.135576
45  1494.750469 1208.052220 1.573000  2.516062 6.605669 3.065000  1.153602
46  1510.631478 1212.551946 1.006000  0.962064 0.939795 1.699000  2.397503
47  1507.767511 1237.419510 0.743000  0.763775 0.690434 1.970000  2.544357
48  1508.697084 1236.357075 0.845000  0.730002 0.629239 1.891000  2.601650
49  1496.113484 1237.776522 1.286000  0.611138 0.697075 1.583000  -1.855725
50  1496.254749 1223.786907 0.585000  0.758057 1.919506 1.082000  -2.039727
51  1509.783499 1232.759101 0.859000  0.585049 1.029064 1.943000  2.892916
52  1516.169104 1233.417716 1.015000  0.811970 0.590636 1.714000  2.728474
53  1499.116158 1244.845978 1.249000  0.774258 0.766818 1.876000  1.216017

3  54  1542800848.947897
1526.379109 1212.956447 2.965944
1  1523.037225 1222.466277 1.169000  0.882439 0.596656 1.855000  -2.255882
2  1515.349101 1209.852842 1.330000  0.762353 1.277154 1.869000  1.291562
3  1500.601314 1206.588714 1.151000  1.933089 4.788958 2.112000  0.923354
4  1497.135436 1238.167859 1.358000  0.597488 0.604726 1.752000  -1.877687
5  1510.536646 1234.963989 0.750000  0.597614 0.583054 1.603000  2.749057
6  1522.078274 1231.044275 1.177000  0.632530 0.446233 1.714000  -0.531727
7  1536.111721 1225.478455 1.505000  0.684778 2.033171 0.953000  -0.165387
8  1536.570489 1211.711031 0.427000  1.819711 5.124867 2.037000  2.921921
9  1513.360871 1235.823904 0.991000  0.910736 0.662976 1.879000  2.685469
10  1523.467052 1238.504072 0.978000  1.883373 4.446711 1.622000  -1.893904
11  1519.816627 1229.278723 1.040000  0.620444 0.735131 1.714000  -0.247301
12  1500.027401 1242.864081 1.249000  0.737528 0.567340 1.876000  1.760386
13  1515.332964 1233.374759 0.890000  0.570497 0.486657 1.714000  2.669974
14  1524.091554 1223.108281 0.987000  0.556019 0.598125 1.643000  -2.244987
15  1489.727053 1226.647861 2.072000  0.652515 0.719344 1.883000  -0.349753
16  1528.508709 1267.892158 2.554000  3.449761 13.187010 4.593000  -1.855749
17  1499.578300 1252.421108 1.554000  0.695976 0.771183 1.876000  -1.816333
18  1516.827896 1214.472171 1.065000  1.610071 4.324202 1.850000  -3.008797
19  1520.720245 1240.262758 1.032000  2.045691 4.536805 1.577000  -1.958132
20  1527.227533 1232.574797 1.256000  0.644372 0.476975 1.714000  1.258413
21  1496.777444 1236.213833 1.173000  0.715456 0.450592 1.656000  -0.984472
