40
1  24  1542800987.947699
1321.390768 903.754771 -2.565303
1  1328.235802 903.020772 1.207000  0.841791 0.762928 1.632000  2.935019
2  1274.499188 840.470845 -2.533000  2.033090 4.211231 1.513000  1.183876
3  1333.856996 904.079657 1.590000  0.662259 0.912189 1.598000  0.941875
4  1301.949376 901.934991 0.294000  0.458593 1.359468 1.706000  1.547146
5  1306.755519 887.504157 -0.189000  1.620105 4.074665 1.637000  1.125399
6  1310.431201 918.020693 0.539000  0.440553 0.291596 1.796000  -1.756458
7  1330.473643 904.812325 1.320000  0.538342 0.649606 1.757000  1.888252
8  1287.788775 837.731137 -0.127000  2.980156 12.139911 4.364000  -2.036764
9  1299.296805 919.146354 1.568000  2.858833 10.923697 4.454000  -0.662118
10  1295.753558 909.185352 0.298000  0.422254 0.967788 1.713000  -1.026052
11  1334.617718 907.549254 1.610000  0.807452 0.827864 1.739000  3.110086
12  1293.841308 866.426778 -1.103000  2.022967 4.274822 1.480000  0.971144
13  1297.359161 924.234523 0.013000  1.748732 4.288526 1.444000  -0.678432
14  1304.547424 891.483886 -0.189000  1.487399 3.928869 1.637000  1.002324
15  1325.470341 908.410230 1.198000  1.817681 4.945357 1.840000  -2.231730
16  1303.517733 919.383611 0.064000  2.087203 4.118507 1.632000  -0.667603
17  1299.834606 847.122544 -1.024000  0.796490 1.069774 1.633000  1.100196
18  1305.831671 901.974673 0.024000  1.893716 4.238603 1.566000  1.677038
19  1337.817045 935.415808 2.043000  1.615781 4.408078 1.529000  0.849979
20  1330.266947 903.829003 1.286000  0.752192 0.414753 1.690000  2.969159
21  1296.338798 855.684817 -1.064000  1.629061 4.453342 1.749000  -2.045241
22  1332.805858 904.853339 1.550000  0.346161 0.272210 1.717000  -2.651594
23  1332.039384 903.414820 1.488000  0.807696 0.546710 1.794000  -3.059678
24  1315.725768 902.349389 0.406000  1.756639 4.371729 1.430000  0.930375

2  24  1542800988.448155
1321.390241 903.754965 -2.565190
1  1328.881426 903.051871 1.207000  0.798670 0.695074 1.632000  2.807804
2  1278.398115 843.894123 -2.332000  1.743298 4.468950 1.513000  0.998982
3  1333.855015 904.693764 1.590000  0.590367 0.938075 1.598000  0.888095
4  1301.957866 902.132159 0.294000  0.480431 1.418614 1.706000  1.508187
5  1308.740794 891.307842 0.011000  1.671588 4.022152 1.637000  0.971250
6  1310.509963 918.066007 0.539000  0.582495 0.579790 1.796000  -1.702047
7  1330.618609 905.286862 1.345000  0.619851 0.563922 1.757000  1.357314
8  1286.110943 837.293307 -0.127000  2.187666 12.013604 4.364000  -2.124269
9  1298.871700 918.919019 1.568000  3.107501 11.071602 4.454000  -0.664525
10  1295.925768 908.304034 0.298000  0.372224 0.800256 1.713000  -0.981639
11  1334.278680 907.469864 1.596000  0.578109 0.771864 1.739000  3.029306
12  1295.875309 871.043162 -0.941000  1.802941 4.261732 1.480000  1.079256
13  1297.134634 924.202479 0.011000  1.804977 4.314457 1.444000  -0.599708
14  1305.834807 893.953181 -0.079000  1.594042 4.024562 1.637000  0.986448
15  1324.931170 908.194695 1.198000  1.599878 4.765410 1.840000  -2.206430
16  1303.635669 919.168174 0.052000  1.628442 4.286557 1.632000  -0.675443
17  1301.388461 848.683646 -0.937000  0.271930 1.656308 1.633000  0.947426
18  1305.228923 903.730345 0.099000  1.705799 4.170310 1.566000  1.866722
19  1342.239626 939.955753 2.243000  1.785363 4.176874 1.529000  0.971763
20  1330.073487 903.903709 1.286000  0.493451 0.372203 1.690000  2.966167
21  1296.512979 854.560012 -1.063000  2.123988 4.201168 1.749000  -2.123136
