41
1  11  1535657108.301401
334.539851 658.702531 2.879708
1  361.980174 648.694636 1.964000  2.711827 8.441153 3.078000  2.773523
2  339.224933 659.928054 0.573000  0.498659 0.545679 1.017000  2.796302
3  340.339496 661.810556 0.526000  0.457703 0.532624 1.221000  -1.901110
4  324.005940 664.305336 0.389000  0.988504 0.793639 1.135000  2.485386
5  331.056633 640.754143 1.158000  2.211204 4.404115 1.723000  2.432131
6  345.609660 656.170504 1.196000  2.151397 4.758949 2.000000  2.968221
7  349.156374 634.478539 1.725000  1.934355 4.195939 1.563000  -2.342726
8  301.352644 690.977292 1.008000  3.089453 13.945146 3.606000  -2.080409
9  320.999549 668.273815 0.879000  1.950103 4.370637 2.347000  -0.504987
10  344.987446 628.669790 1.712000  2.039684 3.740842 1.555000  2.364699
11  348.182089 645.924205 1.444000  2.101936 5.515010 1.996000  2.830769

2  11  1535657108.801262
332.079758 659.418857 2.851366
1  358.420680 650.077418 1.978000  2.551607 8.987292 3.078000  2.861271
2  339.424338 659.763862 0.607000  0.535109 0.737050 1.017000  2.797920
3  340.689660 661.705864 0.576000  0.477608 0.722259 1.221000  -1.873681
4  324.343888 664.435482 0.395000  0.871076 0.632771 1.135000  2.561675
5  330.581155 641.362034 1.212000  2.089530 4.472527 1.723000  2.418952
6  343.300026 656.475551 1.180000  2.091463 4.630057 2.000000  2.883485
7  349.217167 634.813065 1.748000  2.071577 4.257340 1.563000  -2.322053
8  299.902945 690.830324 1.008000  3.007015 13.755074 3.606000  -2.265455
9  321.163861 668.211194 0.885000  1.804449 4.566382 2.347000  -0.470091
10  344.628402 628.158406 1.780000  1.882540 3.627363 1.555000  2.511890
11  348.217596 646.479980 1.482000  1.842109 5.460489 1.996000  2.866915

3  11  1535657109.301132
329.647494 660.196689 2.828707
1  354.834515 651.543201 1.992000  2.863664 8.702973 3.078000  2.828164
2  339.365481 660.010062 0.640000  0.552231 0.663168 1.017000  2.797321
3  340.297351 661.959112 0.626000  0.607682 0.489914 1.221000  -1.844561
4  323.799133 664.435951 0.402000  0.894526 0.534083 1.135000  2.521853
5  330.321476 640.856495 1.267000  2.085846 4.569217 1.723000  2.432128
6  340.351577 657.715397 1.165000  2.058288 4.709996 2.000000  2.848205
7  348.740329 634.455416 1.771000  1.929768 4.129506 1.563000  -2.273780
8  299.251924 690.724733 1.008000  3.344145 13.600597 3.606000  -2.209993
9  321.081367 668.250845 0.891000  2.028519 4.668069 2.347000  -0.514646
10  344.839425 628.353619 1.849000  1.625343 3.764238 1.555000  2.333459
11  347.733884 646.110577 1.520000  2.086223 5.649680 1.996000  2.919940

4  12  1535657109.801064
327.233834 661.025514 2.817706
1  287.880803 668.280319 0.723000  2.409385 5.496455 1.975000  0.925093
2  352.456452 652.584388 1.992000  2.543011 8.794511 3.078000  2.835366
3  339.496336 659.752487 0.674000  0.514794 0.531770 1.017000  2.781172
4  340.371103 662.084476 0.676000  0.289578 0.361827 1.221000  -1.937864
5  324.127785 664.394368 0.409000  0.823356 0.543037 1.135000  2.494453
6  331.002566 641.292725 1.322000  2.032713 4.522108 1.723000  2.506951
7  337.381999 658.097630 1.149000  2.067260 4.684593 2.000000  2.863311
8  349.363674 634.445052 1.794000  2.350078 4.227988 1.563000  -2.353671
9  298.737615 688.253174 1.008000  3.023453 13.846753 3.606000  -2.124041
10  321.075527 668.299526 0.897000  1.997661 4.708143 2.347000  -0.558022
11  344.879936 628.206922 1.917000  1.525037 3.712293 1.555000  2.481287
12  348.193809 645.942179 1.559000  1.812397 5.726150 1.996000  2.820007

5  12  1535657110.200261
325.362312 661.686833 2.815673
1  288.637809 669.690075 0.687000  2.461891 5.127491 1.975000  0.927963
2  350.035683 652.279717 1.991000  2.741893 8.735906 3.078000  2.807046
3  339.272760 659.981066 0.701000  0.510044 0.472803 1.017000  2.886485
4  341.006425 662.383250 0.720000  0.531597 0.624957 1.221000  -1.948428
5  324.278719 664.420428 0.415000  0.795868 0.531829 1.135000  2.561885
6  330.572685 641.258672 1.366000  1.958950 4.497277 1.723000  2.409318
7  335.387726 658.610983 1.133000  2.008546 4.539377 2.000000  2.866950
8  349.290820 634.695795 1.812000  1.997745 4.105651 1.563000  -2.317651
9  297.188816 686.479492 1.008000  3.283005 13.866555 3.606000  -2.294734
